,Source,URL,Sents_Leicht,Sents_Standard,sents_leicht,sents_standard
2705,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23022022,nils2856.html",,,,"Die Behörden haben keine Informationen darüber gegeben, wann der Schiffsverkehr wieder aufgenommen werden kann."
2706,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23022023,nils3276.html",,,,Im vergangenen Jahr sind in Norddeutschland 97 Menschen ertrunken.
2707,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23022023,nils3276.html",,,,Das sind 11 Menschen mehr als im Jahr 2021.
2708,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23022023,nils3276.html",,,Im vergangenen Jahr sind in Nord·deutschland 97 Menschen ertrunken.Das sind 11 Menschen mehr als im Jahr 2021.Deshalb macht die DLRG sich Sorgen.DLRG ist die Abkürzung für Deutsche Lebens-Rettungs-Gesellschaft.Die DLRG rettet Menschen bei Problemen im Wasser.Viele Mitarbeiter von der DLRG können besonders gut schwimmen.Diese Mitarbeiter sind Rettungs·schwimmer.Die DLRG sagt:Immer mehr Menschen können nicht richtig schwimmen.Zum Beispiel einige Kinder.Diese Menschen können leichter ertrinken.Die DLRG sagt auch:Kann ein Mensch gut schwimmen?Dann kann dieser Mensch trotzdem ertrinken.Deshalb müssen alle Menschen vorsichtig sein.Die Menschen sollen zum Beispiel vor dem Schwimmen keinen Alkohol trinken.Und sie sollen Rücksicht auf andere Menschen nehmen.,"Aus diesem Grund macht sich die Deutsche Lebens-Rettungs-Gesellschaft (DLRG) Sorgen. Die DLRG ist eine Organisation, die Menschen bei Problemen im Wasser rettet. Viele ihrer Mitarbeiter sind besonders gute Schwimmer und werden als Rettungsschwimmer bezeichnet. Die DLRG stellt fest, dass immer mehr Menschen nicht richtig schwimmen können, darunter auch einige Kinder."
2709,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23022023,nils3276.html",,,,Diese Menschen sind besonders gefährdet zu ertrinken.
2710,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23022023,nils3276.html",,,,"Die DLRG betont jedoch auch, dass selbst Menschen, die gut schwimmen können, ertrinken können."
2711,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23022023,nils3276.html",,,,Deshalb sollten alle Menschen vorsichtig sein.
2712,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23022023,nils3276.html",,,,Beispielsweise sollten sie vor dem Schwimmen keinen Alkohol trinken und Rücksicht auf andere Menschen nehmen.
2713,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23032020,nils2240.html",,,Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.,"Wenn Sie zu den Nord·deutschen Nachrichten in Leichter Sprache zurückkehren möchten, können Sie hier klicken."
2714,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23032022,nils2884.html",,,In Bremervörde war ein Feuer.Bremervörde ist eine Stadt im Norden von Niedersachsen.Dieses Feuer war in einem Haus.Und bei diesem Feuer sind 2 Menschen gestorben.Die Polizei hat gesagt:In dem Haus haben 2 Menschen gewohnt:Eine 82 Jahre alte Frau.Und ihr 81 Jahre alter Mann.Diese 2 Menschen sind gestorben.Das Feuer hat auch das Haus zerstört.Jetzt ermittelt die Polizei.Die Polizei will nämlich wissen:Warum war das Feuer?,"In Bremervörde gab es ein Feuer, bei dem zwei Menschen ums Leben gekommen sind. Das Feuer ereignete sich in einem Haus, in dem eine 82-jährige Frau und ihr 81-jähriger Mann lebten. Das Feuer zerstörte das Haus vollständig. Die Polizei führt nun Ermittlungen durch, um die Ursache des Feuers zu klären."
2715,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23032023,nils3314.html",,,In Celle war ein besonderer Polizei·einsatz.Celle ist eine Stadt in Niedersachsen.Und Celle ist nördlich von Hannover.Bei dem Einsatz hat die Polizei eine Frau festgenommen.Die Frau ist 32 Jahre alt.Die Polizei sagt:Die Frau hat ein Baby zur Welt gebracht.Dann hat die Frau das Baby in eine Plastik·tüte gewickelt.Und sie hat das Baby in den Müll·eimer in ihrem Badezimmer gelegt.Deshalb ist das Baby gestorben.Die Frau hat nach der Geburt stark geblutet.Deshalb ist sie ins Krankenhaus gekommen.Dort hat ein Arzt die Polizei gerufen.Dann hat die Polizei die Wohnung der Frau durchsucht.Und dort hat die Polizei das tote Baby gefunden.Jetzt will die Polizei wissen:Warum hat die Frau das Baby in den Müll·eimer gelegt?,"Es gab einen besonderen Vorfall in Celle, einer Stadt in Niedersachsen, nordöstlich von Hannover. Die Polizei hat eine 32-jährige Frau festgenommen. Laut Polizei hat die Frau ein Baby zur Welt gebracht und es dann in eine Plastiktüte gewickelt und in den Mülleimer in ihrem Badezimmer gelegt. Das Baby ist daraufhin gestorben."
2716,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23032023,nils3314.html",,,,Die Frau hatte nach der Geburt starke Blutungen und wurde ins Krankenhaus gebracht.
2717,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23032023,nils3314.html",,,,"Dort hat ein Arzt die Polizei verständigt und diese hat daraufhin die Wohnung der Frau durchsucht, wo sie das tote Baby gefunden hat."
2718,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23032023,nils3314.html",,,,"Die Polizei versucht nun herauszufinden, warum die Frau das Baby in den Mülleimer gelegt hat."
2719,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23042019,nils1600.html",,,Der VfL Wolfsburg hat bald einen neuen Trainer.Der VfL Wolfsburg ist ein Fußball·verein.Und der VfL Wolfsburg spielt in der 1. Bundesliga.In der 1. Bundesliga spielen die 18 besten Fußball·vereine von Deutschland.Dieser neue Trainer ist Oliver Glasner.Oliver Glasner kommt aus Österreich.Und Oliver Glasner ist 44 Jahre alt.Der alte Trainer ist Bruno Labbadia.Aber Bruno Labbadia will den VfL Wolfsburg im Sommer verlassen.Der Chef vom VfL Wolfsburg ist Jörg Schmadtke.Jörg Schmadtke hat gesagt:Im Sommer wird Oliver Glasner der neue Trainer vom VfL Wolfsburg.Darüber freuen wir uns.Oliver Glasner ist nämlich ein guter Trainer.,"Der VfL Wolfsburg, ein Fußballverein in der 1. Bundesliga, wird bald einen neuen Trainer haben. Nachdem Bruno Labbadia angekündigt hat, den Verein im Sommer zu verlassen, wurde Oliver Glasner als sein Nachfolger benannt. Glasner kommt aus Österreich und ist 44 Jahre alt. Jörg Schmadtke, der Geschäftsführer des VfL Wolfsburg, äußerte sich positiv zu dieser Entscheidung und freut sich auf die Zusammenarbeit mit Glasner, da er ein erfahrener Trainer ist."
2720,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23042021,nils2570.html",,,Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.,Möchten Sie wieder zu den regulären Norddeutschen Nachrichten zurückkehren? Klicken Sie hier.
2721,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23052019,nils1642.html",,,,In Göttingen gab es einen Brand in einem Wohnhaus.
2722,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23052019,nils1642.html",,,In Göttingen war ein Feuer.Das Feuer war in einem Wohn·haus.Die Feuerwehr hat gesagt:2 Männer haben wahrscheinlich Müll·container angezündet.Müll·container sind große Kisten.Diese großen Kisten sind für Müll.Die Müll·container waren vor dem Wohn·haus.Dann ist das Feuer wahrscheinlich größer geworden.Und dann war das Feuer auch in dem Wohn·haus.Die Feuerwehr hat auch gesagt:Wir haben 34 Menschen in Sicherheit gebracht.Diese 34 Menschen haben wir mit Leitern aus dem Wohn·haus geholt.2 von diesen 34 Menschen wurden verletzt.Die Polizei hat 2 Männer festgenommen.Die Polizei glaubt nämlich:Diese 2 Männer haben wahrscheinlich die Müll·container angezündet.,"Die Feuerwehr vermutet, dass zwei Männer wahrscheinlich Müllcontainer angezündet haben. Müllcontainer sind große Kisten für Abfall und diese standen vor dem Wohnhaus. Wahrscheinlich ist das Feuer dadurch größer geworden und hat sich auch im Wohnhaus ausgebreitet. Die Feuerwehr hat es geschafft, 34 Menschen mithilfe von Leitern aus dem Wohnhaus zu retten."
2723,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23052019,nils1642.html",,,,Zwei von ihnen wurden dabei verletzt.
2724,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23052019,nils1642.html",,,,"Die Polizei hat zwei Männer festgenommen, da sie vermutet, dass diese die Müllcontainer angezündet haben."
2725,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23052022,nils2952.html",,,In Celle war ein Unfall.Celle ist eine Stadt in der Nähe von Hannover.Dieser Unfall war mit 2 Schul·bussen.Ein Schul·bus fährt Kinder zur Schule.Und wieder zurück.Und bei diesem Unfall wurden 34 Kinder verletzt.Die Polizei hat gesagt:Der Fahrer von einem Schul·bus ist gegen einen andere Schul·bus gefahren.In den 2 Schul·bussen waren insgesamt 92 Menschen.34 Kinder wurden bei dem Unfall verletzt.Die meisten Kinder wurden nur leicht verletzt.3 Kinder wurden in ein Kranken·haus gebracht.Aber auch diese 3 Kinder sind nicht sehr schwer verletzt.,"In Celle, a city near Hannover, there was an accident involving two school buses. School buses transport children to and from school. In this accident, a total of 34 children were injured. The police stated that the driver of one school bus collided with another school bus."
2726,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23052022,nils2952.html",,,,There were a total of 92 people in the two school buses.
2727,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23052022,nils2952.html",,,,"Out of these, 34 children were injured in the accident."
2728,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23052022,nils2952.html",,,,Most of the children only suffered minor injuries.
2729,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23052022,nils2952.html",,,,"Three children were taken to a hospital, but their injuries are also not severe."
2730,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23052023,nils3386.html",,,,In der Nähe von Neustrelitz gab es einen großen Waldbrand.
2731,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23052023,nils3386.html",,,,Neustrelitz ist eine Stadt südlich von Neubrandenburg.
2732,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23052023,nils3386.html",,,In der Nähe von Neustrelitz war ein großes Feuer.Neustrelitz ist ein Ort südlich von Neubrandenburg.Das Feuer war in einem Wald.Der Wald ist im Osten vom Langen See.Der Lange See gehört zur Mecklenburgischen Seenplatte.Beim Löschen von dem Feuer hatte die Feuerwehr große Probleme.Die Feuerwehr hat gesagt:Wir konnten das Feuer nur mit einem Hubschrauber finden.Das Feuer war nämlich mitten im Wald.Und wir hatten noch ein anderes Problem.Wir wussten nämlich nicht:Ist in dem Wald noch alte Munition aus dem 2. Welt·krieg?Der 2. Welt·krieg war von 1939 bis 1945.Aber dann war klar:In dem Wald ist keine Munition aus dem 2. Welt·krieg.Aber dann konnten wir immer noch nicht löschen.Wir mussten nämlich das Lösch·wasser über eine lange Strecke zum Feuer bringen.Das hat lange gedauert.Die Feuerwehr hat das Feuer dann gelöscht.120 Feuerwehr·leute waren im Einsatz.Das Feuer hat 2 Hektar Wald verbrannt.2 Hektar sind so groß wie 3 Fuß·ball·felder.,"Das Feuer war im östlichen Teil des Waldes, der zum Langen See gehört, der zur Mecklenburgischen Seenplatte gehört. Die Feuerwehr hatte große Schwierigkeiten, das Feuer zu löschen. Sie sagten, dass sie das Feuer nur mit einem Hubschrauber finden konnten, da es mitten im Wald war. Ein weiteres Problem war, dass sie nicht wussten, ob sich noch alte Munition aus dem Zweiten Weltkrieg im Wald befand."
2733,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23052023,nils3386.html",,,,"Aber es stellte sich heraus, dass dort keine Munition war."
2734,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23052023,nils3386.html",,,,"Trotzdem konnten sie das Feuer immer noch nicht löschen, da sie das Löschwasser über eine lange Strecke zum Brandherd bringen mussten."
2735,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23052023,nils3386.html",,,,Das hat viel Zeit gekostet.
2736,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23052023,nils3386.html",,,,Die Feuerwehr hat das Feuer schließlich gelöscht.
2737,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23052023,nils3386.html",,,,"Es waren 120 Feuerwehrleute im Einsatz und der Brand hat eine Fläche von 2 Hektar Wald zerstört, was etwa der Größe von 3 Fußballfeldern entspricht."
2738,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062020,nils2288.html",,,,Auf der Insel Usedom gibt es ein Problem bezüglich des Urlaubs von 14 Menschen.
2739,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062020,nils2288.html",,,,Die Insel Usedom befindet sich in der Ostsee und gehört zum Landkreis Vorpommern-Greifswald.
2740,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062020,nils2288.html",,,"Auf der Insel Usedom gibt es ein Problem.Die Insel Usedom ist in der Ostsee.Und die Insel Usedom ist im Landkreis Vorpommern-Greifswald.Auf der Insel Usedom wollten nämlich 14 Menschen Urlaub machen.Aber diese 14 Menschen dürfen in Mecklenburg-Vorpommern keinen Urlaub machen.Diese 14 Menschen kommen nämlich aus Risiko·gebieten.In Risiko·gebieten haben sehr viele Menschen das Corona-Virus.Risiko·gebiete sind zum Beispiel:• Göttingen.Göttingen ist eine Stadt in Niedersachsen.• Oder Gütersloh.Gütersloh ist ein Kreis in Nordrhein-Westfalen.Deshalb hat der Landkreis Vorpommern-Greifswald gesagt:Wir wollen die Menschen in Vorpommern-Greifswald schützen.Deshalb dürfen die Menschen aus Risiko·gebieten nicht bei uns bleiben.Für Menschen aus Risiko·gebieten gelten nämlich besondere Corona-Regeln.Zum Beispiel:Diese Menschen dürfen nicht nach Mecklenburg-Vorpommern reisen.Oder in Mecklenburg-Vorpommern bleiben.Deshalb müssen diese 14 Menschen die Insel Usedom wieder verlassen.Diese Nachricht ist vom 23. Juni 2020, 15.30 Uhr.Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.Dieses Thema im Programm: NDR 1 Radio MV | Nachrichten aus Mecklenburg-Vorpommern | 23.06.2020 | 11:05 UhrBeitrag teilenDieser Artikel wurde ausgedruckt unter der Adresse: https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062020,nils2288.html","Diese 14 Menschen dürfen jedoch keinen Urlaub in Mecklenburg-Vorpommern machen, da sie aus Risikogebieten stammen, in denen viele Menschen mit dem Coronavirus infiziert sind. Einige Beispiele für diese Risikogebiete sind Göttigen in Niedersachsen und Gütersloh in Nordrhein-Westfalen. Aus diesem Grund hat der Landkreis Vorpommern-Greifswald beschlossen, die Menschen in der Region zu schützen und Besucher aus Risikogebieten nicht zu beherbergen. Für Menschen aus Risikogebieten gelten besondere Corona-Regeln, zum Beispiel dürfen sie nicht nach Mecklenburg-Vorpommern reisen oder dort bleiben."
2741,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062020,nils2288.html",,,,Daher müssen diese 14 Menschen die Insel Usedom wieder verlassen.
2742,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062020,nils2288.html",,,,"Diese Nachricht stammt vom 23. Juni 2020, 15.30 Uhr."
2743,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062020,nils2288.html",,,,"Wenn Sie zu den Nachrichten in Leichter Sprache zurückkehren möchten, klicken Sie hier."
2744,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062020,nils2288.html",,,,Dieses Thema wird im Programm NDR 1 Radio MV behandelt.
2745,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062021,nils2618.html",,,,"In Sydney, Australia, there has been a strict COVID-19 rule in place since Wednesday."
2746,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062021,nils2618.html",,,,Sydney is the largest city in Australia.
2747,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062021,nils2618.html",,,In Sydney gilt seit Mittwoch eine strenge Corona-Regel.Sydney ist die größte Stadt in Australien.Diese Corona-Regel ist ein Ausreise·verbot.Das heißt:Die Menschen in Sydney dürfen die Stadt nicht mehr verlassen.In Sydney stecken sich nämlich wieder mehr Menschen mit dem Corona-Virus an.In Sydney ist nämlich eine Mutation vom Corona-Virus.Eine Mutation ist eine Veränderung.Mutiert zum Beispiel ein Virus?Dann entsteht eine neue Art von diesem Virus.Diese neue Art hat andere Eigenschaften als das alte Virus.Diese Mutation heißt Delta.Und diese Mutation ist ansteckender als das alte Corona-Virus.Fach·leute haben gesagt:Die Mutation darf sich nicht ausbreiten.Deshalb dürfen die Menschen Sydney nicht mehr verlassen.Und deshalb gilt jetzt das Ausreise·verbot.Das Ausreise·verbot gilt für eine Woche.,"This rule is a travel ban, meaning that people in Sydney are not allowed to leave the city. The reason for this is that there has been an increase in the number of people contracting the COVID-19 virus in Sydney. There is a mutation of the virus in Sydney, which means that the virus has changed. When a virus mutates, a new type of the virus is created, which has different characteristics from the old virus."
2748,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062021,nils2618.html",,,,"This mutation is called Delta, and it is more contagious than the original COVID-19 virus."
2749,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062021,nils2618.html",,,,"Experts have said that the mutation should not spread, which is why people are not allowed to leave Sydney."
2750,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062021,nils2618.html",,,,"Therefore, the travel ban is in effect for one week."
2751,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062022,nils2988.html",,,,Im Jahr 2025 wird in Rostock keine Bundesgartenschau stattfinden.
2752,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062022,nils2988.html",,,,Die Bundesgartenschau wird alle zwei Jahre in einem anderen Bundesland ausgerichtet.
2753,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062022,nils2988.html",,,,"Bei einer Bundesgartenschau können Besucher viele unterschiedliche Gärten besichtigen, in denen besondere Pflanzen und Bäume präsentiert werden."
2754,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062022,nils2988.html",,,,Die Veranstaltung zieht viele Besucher an.
2755,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062022,nils2988.html",,,,In Rostock wurde die Bundesgartenschau jedoch abgesagt.
2756,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062022,nils2988.html",,,,"Der Bürgermeister erklärte, dass für die Durchführung der Veranstaltung viele große Bauprojekte geplant waren."
2757,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062022,nils2988.html",,,In Rostock findet 2025 keine Bundes·garten·schau statt.Die Bundes·garten·schau findet alle 2 Jahre in einem anderen Bundes·land statt.Bei einer Bundes·garten·schau können Besucher viele besondere Gärten sehen.In diesen Gärten sind zum Beispiel:Besondere Pflanzen und Bäume.Bei einer Bundes·garten·schau sind viele Besucher.Die Abkürzung für Bundes·garten·schau ist Buga.Rostock hat die Bundes·garten·schau jetzt nämlich abgesagt.Der Bürger·meister hat gesagt:Für die Bundes·garten·schau waren viele große Bau·maßnahmen geplant.Die Planung hat sich durch die Corona-Pandemie verzögert.Und es wurden viele Fehler gemacht.Deshalb wurden die Bau·maßnahmen immer teurer.Aber Rostock hat nicht so viel Geld.Deshalb haben wir die Bundes·garten·schau abgesagt.Einige Bau·maßnahmen sollen trotzdem durchgeführt werden.Zum Beispiel eine neue Brücke.Und der Ausbau vom Stadt·hafen.,"Die Planung verzögerte sich aufgrund der Corona-Pandemie und es wurden einige Fehler gemacht. Dadurch stiegen die Kosten für die Bauprojekte immer weiter an. Da Rostock nicht über ausreichende finanzielle Mittel verfügt, wurde die Bundesgartenschau abgesagt. Einige der geplanten Bauprojekte, wie zum Beispiel der Bau einer neuen Brücke und der Ausbau des Stadthafens, sollen dennoch umgesetzt werden."
2758,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062023,nils3430.html",,,Am Freitag·morgen war ein Unfall auf der A7.A7 ist die Abkürzung für Auto·bahn 7.Der Unfall war in der Nähe von Henstedt-Ulzburg.Henstedt-Ulzburg ist eine Gemeinde in Schleswig-Holstein.Und Henstedt-Ulzburg ist nördlich von Hamburg.Bei dem Unfall wurden 2 Männer leicht verletzt.Und sie wurden in ein Krankenhaus gebracht.Die Polizei hat gesagt:Ein Auto·fahrer wollte auf der A7 überholen.Beim Überholen hat der Auto·fahrer ein anderes Auto übersehen.Dann sind beide Autos zusammen·gestoßen.Ein Auto hat sich dann überschlagen.Nach dem Unfall war ein Teil von der A7 gesperrt.Die Sperrung hat eine Stunde gedauert.Jetzt ist die A7 aber wieder befahrbar.,"Gestern Morgen gab es einen Unfall auf der Autobahn 7, in der Nähe von Henstedt-Ulzburg in Schleswig-Holstein. Zwei Männer wurden leicht verletzt und ins Krankenhaus gebracht. Laut der Polizei wollte ein Autofahrer auf der A7 überholen, dabei übersah er ein anderes Auto und es kam zur Kollision. Das eine Auto hat sich daraufhin überschlagen."
2759,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23062023,nils3430.html",,,,"Nach dem Unfall wurde ein Teil der A7 für eine Stunde gesperrt, aber mittlerweile ist die Straße wieder frei."
2760,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23072019,nils1740.html",,,Auf der A7 war ein Unfall.A7 ist die Abkürzung für Autobahn 7.Der Unfall war in der Nähe von Hildesheim.Bei dem Unfall wurde ein Mann schwer verletzt.Die Polizei hat gesagt:Auf der A7 war ein Lkw.Der Lkw hatte eine Panne.Deshalb konnte der Lkw nicht weiterfahren.Und deshalb waren Polizisten bei dem Lkw.Dann ist ein anderer Lkw gekommen.Der Fahrer von dem anderen Lkw hat das Polizei·auto wahrscheinlich nicht gesehen.Deshalb ist der Fahrer von dem anderen Lkw gegen das Polizei·auto gefahren.Und der Fahrer von dem anderen Lkw hat das Polizei·auto gegen den Lkw geschoben.Zwischen dem Polizei·auto und dem Lkw war der Lkw-Fahrer.Der Lkw-Fahrer wurde zwischen dem Polizei·auto und dem Lkw eingeklemmt.Und der Lkw-Fahrer wurde schwer verletzt.,"Auf der Autobahn A7 ereignete sich ein Unfall in der Nähe von Hildesheim. Bei dem Unfall wurde ein Mann schwer verletzt. Nach Angaben der Polizei gab es eine Panne bei einem Lkw auf der A7, weshalb Polizisten vor Ort waren. Ein anderer Lkw fuhr vermutlich das Polizeiauto an, da der Fahrer es möglicherweise nicht gesehen hatte."
2761,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23072019,nils1740.html",,,,Dadurch wurde das Polizeiauto gegen den ersten Lkw geschoben.
2762,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23072019,nils1740.html",,,,Der Lkw-Fahrer wurde dabei zwischen dem Polizeiauto und dem Lkw eingeklemmt und erlitt schwere Verletzungen.
2763,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23072020,nils2322.html",,,,In Kiel haben sich 6 Mitarbeiter eines Restaurants mit dem Corona-Virus infiziert.
2764,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23072020,nils2322.html",,,,Kiel ist die Hauptstadt von Schleswig-Holstein.
2765,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23072020,nils2322.html",,,,Das Restaurant befindet sich im Hauptbahnhof.
