,Source,URL,sents_leicht,sents_standard
1718,LS_infoeasy_gpt,https://infoeasy-news.ch/99-prozent-initiative/,"easyvote, Politik einfach und verständlich erklärt: Kapital·einkommen, 31. August 2021",
1719,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,26. September: 2 Abstimmungen Am 26. September stimmen wir über 2 Vorlagen ab: 1. Die Ehe für alle. 2. Die 99-Prozent-Initiative.,Am 26. September finden zwei Abstimmungen statt: 1. Die Ehe für alle und 2. Die 99-Prozent-Initiative.
1720,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,"Hier erklären wir Dir kurz, um was es geht. Ehe für alle Heute ist die Ehe in der Schweiz nur zwischen Mann und Frau möglich. Schwule und lesbische Paare können nicht heiraten.","Bei der Ehe für alle geht es darum, dass bisher in der Schweiz nur die Ehe zwischen Mann und Frau möglich ist."
1721,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Sie können nur eine Partnerschaft eintragen lassen. Homosexuelle Paare haben also nicht die gleichen Rechte. Alle Paare sollen die gleichen Rechte haben. Der Bundesrat und das Parlament wollen deshalb das Gesetz ändern.,"Homosexuelle Paare haben bisher nur die Möglichkeit, eine Partnerschaft einzutragen und haben nicht dieselben Rechte wie heterosexuelle Paare."
1722,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Der Nationalrat und der Ständerat haben im Dezember 2020 Ja gesagt zum Gesetz «Ehe für alle».,
1723,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Was ist neu mit dem Gesetz «Ehe für alle»? Homosexuelle Paare können auf dem Standesamt heiraten. Homosexuelle Paare können ein Kind adoptieren. Lesbische Paare können eine Samenspende bekommen.,"Mit dem neuen Gesetz ""Ehe für alle"" sollen homosexuelle Paare die gleichen Rechte erhalten, wie zum Beispiel die Möglichkeit zu heiraten, Kinder zu adoptieren und Samenspenden zu empfangen."
1724,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Ausländische Partner in homosexuellen Partnerschaften können einfacher Schweizer werden.,
1725,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Ein Komitee hat das Referendum ergriffen.,
1726,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,"Das Referendum will,",
1727,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,dass die Ehe nur für Mann und Frau möglich ist. Das Komitee sagt: «Nur aus der Ehe zwischen Mann und Frau entstehen Kinder auf natürliche Weise.» Das Komitee findet auch die Samenspende für lesbische Paare nicht gut.,"Es gibt ein Referendum dagegen, das argumentiert, dass Kinder nur auf natürliche Weise aus der Ehe zwischen Mann und Frau entstehen können und dass es nicht gut für Kinder ist, wenn sie keine Väter haben."
1728,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Das Komitee sagt:,
1729,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,«Kinder von lesbischen Paaren haben keinen Vater.,
1730,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Das ist nicht gut für die Kinder.»,
1731,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Wir stimmen am 26. September über das Gesetz «Ehe für alle» ab. Der Bundesrat und das Parlament empfehlen ein Ja. Das Referendums· komitee empfiehlt ein Nein. 99-Prozent-Initiative,"Die Abstimmung darüber findet am 26. September statt und der Bundesrat und das Parlament empfehlen ein Ja, während das Referendum ein Nein empfiehlt."
1732,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Manche Menschen haben mehr Geld.,
1733,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Andere Menschen haben weniger Geld.,
1734,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,"Die Steuern in der Schweiz sorgen dafür,",
1735,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,dass der Reichtum umverteilt wird.,
1736,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Das bedeutet:,
1737,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Reichere Menschen bezahlen mehr Steuern als ärmere Menschen.,
1738,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Und ärmere Menschen bekommen Renten und Sozialhilfe.,
1739,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Zum Beispiel eine IV- Rente .,
1740,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,"Ein Komitee will mehr Reichtum umverteilen. Deshalb hat das Komitee die 99-Prozent- Initiative eingereicht. Der genaue Name der Initiative ist: Löhne entlasten, Kapital gerecht besteuern.",Bei der 99-Prozent-Initiative geht es um die Umverteilung von Reichtum.
1741,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Was will die Initiative ?,
1742,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Heute bezahlen wir Steuern auf:,
1743,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,den Lohn,
1744,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,die Rente,
1745,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Kapital· einkommen,
1746,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Kapital· einkommen sind:,
1747,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Zinsen,
1748,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Zum Beispiel Zinsen auf einem Bankkonto.,
1749,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Einkommen aus Mieten,
1750,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Dividenden,
1751,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,"Zum Beispiel beim Verkauf von Aktien . Das Initiativ· komitee will höhere Steuern für Kapital· einkommen . Höhere Steuern müssen Personen bezahlen, wenn sie mehr als 100’000 Franken Kapital· einkommen haben.","Das Komitee, das die Initiative eingereicht hat, möchte, dass höhere Steuern für Kapitaleinkommen bezahlt werden, insbesondere von Personen mit einem Kapitaleinkommen von mehr als 100.000 Franken."
1752,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Der Bund erhält so mehr Steuergeld. Das Komitee will mit dem zusätzlichen Steuergeld die Steuern senken für Personen mit einem mittleren oder tiefen Lohn . Und die Sozialhilfe stärken.,Dadurch soll mehr Steuergeld für die Senkung der Steuern von Personen mit niedrigen oder mittleren Einkommen und die Stärkung der Sozialhilfe zur Verfügung stehen.
1753,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Der Bundesrat und das Parlament sagen Nein zur Initiative .,
1754,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Sie sagen:,
1755,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,«Die Einkommen sind gleichmässig verteilt. Wir bezahlen bereits viele Steuern auf dem Einkommen . Steigen die Steuern noch mehr? Dann ist das nicht gut für die Schweiz.»,"Der Bundesrat und das Parlament lehnen die Initiative ab und argumentieren, dass die Einkommen bereits gerecht verteilt sind und dass höhere Steuern nicht gut für die Schweiz wären."
1756,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,"Wir stimmen am 26. September über die Volksinitiative «Löhne entlasten, Kapital gerecht besteuern» ab. Das Initiativ· komitee empfiehlt ein Ja. Der Bundesrat und das Parlament empfehlen ein Nein.","Auch hier findet die Abstimmung am 26. September statt und das Initiativkomitee empfiehlt ein Ja, während der Bundesrat und das Parlament ein Nein empfehlen."
1757,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Autorin,
1758,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Andrea Sterchi,
1759,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Quelle,
1760,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Die Informationen kommen aus diesem Original-Text in Standard-Sprache in:,
1761,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,"Schweizerische Eidgenossenschaft, der Bundesrat, Erläuterungen des Bundesrates:",
1762,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,Ehe für alle,
1763,LS_infoeasy_gpt,https://infoeasy-news.ch/abstimmungen-26-september/,99-Prozent-Initiative,
1764,LS_infoeasy_gpt,https://infoeasy-news.ch/tokio-2020-dreifach-sieg-von-den-schweizer-frauen-beim-mountain-bike-rennen/,Olympiade in Tokio: Dreifach-Sieg von den Schweizer Frauen beim Mountain-Bike-Rennen Alle Medaillen in der Sportart Cross-Country gehen an die Schweiz.,Bei den Olympischen Spielen in Tokio gab es einen besonderen Moment: Drei Schweizer Mountainbike-Fahrerinnen haben alle drei Medaillen in der Disziplin Cross-Country gewonnen.
1765,LS_infoeasy_gpt,https://infoeasy-news.ch/tokio-2020-dreifach-sieg-von-den-schweizer-frauen-beim-mountain-bike-rennen/,"Die Siegerinnen heissen: Jolanda Neff (Gold), Sina Frei (Silber), Linda Indergand (Bronze). Am 27. Juli 2021 ist an der Olympiade in Tokio etwas ganz Besonderes passiert: 3 Mountain-Bike-Fahrerinnen aus der Schweiz haben alle 3 Medaillen gewonnen.","Jolanda Neff holte die Goldmedaille, Sina Frei die Silbermedaille und Linda Indergand die Bronzemedaille."
1766,LS_infoeasy_gpt,https://infoeasy-news.ch/tokio-2020-dreifach-sieg-von-den-schweizer-frauen-beim-mountain-bike-rennen/,Die 3 Fahrerinnen sind in der Sportart Cross Country gestartet. Cross-Country ist englisch und heisst: Auf schwierigen Pisten in der Natur fahren. Cross-Country (Bild: SRF Sport),"Cross-Country ist eine Sportart, bei der anspruchsvolle Strecken in der Natur befahren werden."
1767,LS_infoeasy_gpt,https://infoeasy-news.ch/tokio-2020-dreifach-sieg-von-den-schweizer-frauen-beim-mountain-bike-rennen/,Jolanda Neff war die schnellste Fahrerin. Sie hat die Gold-Medaille gewonnen. Jolanda Neff kommt aus Thal im Kanton St. Gallen und wohnt in Goldach im Kanton St. Gallen.,Jolanda Neff stammt aus Thal im Kanton St. Gallen und lebt in Goldach.
1768,LS_infoeasy_gpt,https://infoeasy-news.ch/tokio-2020-dreifach-sieg-von-den-schweizer-frauen-beim-mountain-bike-rennen/,Sina Frei kam als zweite Fahrerin ins Ziel.,
1769,LS_infoeasy_gpt,https://infoeasy-news.ch/tokio-2020-dreifach-sieg-von-den-schweizer-frauen-beim-mountain-bike-rennen/,Sie hat die Silber-Medaille gewonnen.,
1770,LS_infoeasy_gpt,https://infoeasy-news.ch/tokio-2020-dreifach-sieg-von-den-schweizer-frauen-beim-mountain-bike-rennen/,Sina Frei kommt aus Zürich. Linda Indergand kam als dritte Fahrerin ins Ziel. Sie hat hat die Bronze-Medaille gewonnen. Linda Indergand kommt aus Silenen im Kanton Uri.,Sina Frei kommt aus Zürich und Linda Indergand aus Silenen im Kanton Uri.
1771,LS_infoeasy_gpt,https://infoeasy-news.ch/tokio-2020-dreifach-sieg-von-den-schweizer-frauen-beim-mountain-bike-rennen/,Film von SRF Sport:,
1772,LS_infoeasy_gpt,https://infoeasy-news.ch/tokio-2020-dreifach-sieg-von-den-schweizer-frauen-beim-mountain-bike-rennen/,"Die Ziel·einfahrt der 3 Schweizer Medaillen-Gewinnerinnen Es ist das erste Mal für die Schweiz, dass 3 Frauen bei Olympischen Spielen zusammen auf dem Sieger·podest stehen. Bei den Schweizer Männern gab es das schon einmal.","Es ist das erste Mal, dass bei den Olympischen Spielen drei Schweizer Frauen gemeinsam auf dem Siegerpodest stehen."
1773,LS_infoeasy_gpt,https://infoeasy-news.ch/tokio-2020-dreifach-sieg-von-den-schweizer-frauen-beim-mountain-bike-rennen/,"Aber das ist schon 85 Jahre her: An der Olympiade von 1936 in Berlin, haben die Schweizer Männer im Boden·turnen alle Medaillen gewonnen. Autorin","Bei den Männern gab es das bereits vor 85 Jahren bei den Olympischen Spielen 1936 in Berlin, als die Schweizer Männer im Bodenturnen alle Medaillen gewannen."
1774,LS_infoeasy_gpt,https://infoeasy-news.ch/tokio-2020-dreifach-sieg-von-den-schweizer-frauen-beim-mountain-bike-rennen/,Andrea Sterchi,
1775,LS_infoeasy_gpt,https://infoeasy-news.ch/tokio-2020-dreifach-sieg-von-den-schweizer-frauen-beim-mountain-bike-rennen/,Quelle,
1776,LS_infoeasy_gpt,https://infoeasy-news.ch/tokio-2020-dreifach-sieg-von-den-schweizer-frauen-beim-mountain-bike-rennen/,Die Informationen kommen aus diesem Original-Text in Standard-Sprache in:,
1777,LS_infoeasy_gpt,https://infoeasy-news.ch/tokio-2020-dreifach-sieg-von-den-schweizer-frauen-beim-mountain-bike-rennen/,SRF Sport: Dreifachsieg im Cross-Country.,
1778,LS_infoeasy_gpt,https://infoeasy-news.ch/tokio-2020-dreifach-sieg-von-den-schweizer-frauen-beim-mountain-bike-rennen/,"Unglaubliche Schweizerinnen: Neff gewinnt vor Frei und Indergand, 27. Juli 2021",
1779,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,"Roboter lernen Schweizer·deutsch. Forscher wollen, dass Roboter Dialekt verstehen.","Forscher arbeiten daran, dass Roboter Schweizerdeutsch verstehen können."
1780,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,Roboter übersetzen Texte in andere Sprachen. Für Schweizer·deutsch gibt es das noch nicht .,"Bisher können Roboter Texte in andere Sprachen übersetzen, aber dies funktioniert noch nicht für Schweizerdeutsch."
1781,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,"Forscher wollen, dass Roboter Schweizer·deutsch lernen.","Die Forscher möchten, dass Roboter den Dialekt lernen können."
1782,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,Roboter sind Maschinen. Roboter arbeiten für Menschen.,"Roboter sind Maschinen, die für Menschen arbeiten."
1783,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,Zum Beispiel: Roboter übersetzen Texte in andere Sprachen. Diese Roboter heissen auch Sprach·assistent.,Zum Beispiel können Roboter Texte übersetzen und werden auch als Sprachassistenten bezeichnet.
1784,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,Für Schweizer·deutsch gibt es das noch nicht .,Für Schweizerdeutsch gibt es das bisher noch nicht.
1785,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,"Roboter können lernen. Forscher wollen, dass Roboter Schweizer·deutsch lernen.","Roboter können lernen und die Forscher wollen, dass sie auch Schweizerdeutsch lernen."
1786,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,In der Schweiz gibt es viele Dialekte.,In der Schweiz gibt es viele verschiedene Dialekte.
1787,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,Dialekt heisst: Die Menschen sprechen nicht überall gleich.,"Dialekt bedeutet, dass Menschen nicht überall gleich sprechen."
1788,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,Zum Beispiel: In Zürich sprechen die Menschen: Zürcher· dialekt . In Bern sprechen die Menschen: Berner· dialekt .,Zum Beispiel sprechen Menschen in Zürich den Zürcher Dialekt und in Bern den Berner Dialekt.
1789,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,Wieso sollen Roboter Schweizer·deutsch verstehen?,Warum sollen Roboter Schweizerdeutsch verstehen?
1790,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,Schon jetzt kann man mit Robotern sprechen. Auch das Handy ist ein Roboter .,"Man kann bereits jetzt schon mit Robotern sprechen, so wie mit einem Smartphone."
1791,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,Man kann mit dem Handy sprechen. Zum Beispiel kann man fragen: Wie ist das Wetter?,Man kann mit dem Handy sprechen und zum Beispiel nach dem Wetter fragen.
1792,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,Das Handy antwortet dann zum Beispiel: Heute scheint die Sonne.,"Das Handy antwortet dann zum Beispiel, dass die Sonne scheint."
1793,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,Das funktioniert bis jetzt nur auf Hoch·deutsch. Weil: Roboter verstehen kein Schweizer·deutsch.,"Das funktioniert jedoch bisher nur auf Hochdeutsch, da Roboter kein Schweizerdeutsch verstehen."
1794,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,"Deshalb wollen Forscher, dass Roboter auch Schweizer·deutsch verstehen.","Deshalb wollen die Forscher, dass Roboter auch Schweizerdeutsch verstehen können."
1795,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,Wie lernen Roboter Schweizer·deutsch?,Wie lernen Roboter Schweizerdeutsch?
1796,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,Es gibt ein Projekt an zwei Schweizer Hochschulen.,An zwei Schweizer Hochschulen gibt es ein Projekt.
1797,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,Die Hochschulen heissen ZHAW und FHNW.,Die Hochschulen heißen ZHAW und FHNW.
1798,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,"An den Hochschulen arbeiten Forscher. Die Forscher wollen, dass Roboter Schweizer·deutsch lernen. Deshalb:","Dort arbeiten Forscher, die möchten, dass Roboter Schweizerdeutsch lernen."
1799,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,Menschen sprechen in ein Mikrofon . Die Menschen sprechen in ihrem Dialekt . Zum Beispiel Zürcher· dialekt oder Berner· dialekt .,"Menschen sprechen in ein Mikrofon ihren Dialekt, zum Beispiel den Zürcher Dialekt oder den Berner Dialekt."
1800,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,Das Mikrofon speichert die Töne. So lernen die Roboter Schweizer·deutsch. Autor Fabio Ben Soltane,Das Mikrofon speichert die Töne und so lernen die Roboter Schweizerdeutsch.
1801,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,Quelle,
1802,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,Die Informationen kommen aus diesem Original-Text in Standard-Sprache in:,
1803,LS_infoeasy_gpt,https://infoeasy-news.ch/roboter-lernen-schweizer%c2%b7deutsch-forscher-wollen-dass-roboter-dialekt-verstehen/,"Netzwoche – Das Schweizer ICT-Magazin für Business-Entscheider, Online-Ausgabe, abgerufen am 22. Juli 2021",
1804,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Kultur für alle,Kultur für alle
1805,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Alle Menschen haben ein Recht auf Kultur.,Jeder Mensch hat das Recht auf Kultur.
1806,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Die Organisation «1000 feuilles» aus Genf organisiert für Menschen mit einer geistigen Beeinträchtigung Kulturbesuche. Zum Beispiel in einem Museum.,"Die Organisation ""1000 feuilles"" aus Genf organisiert Kulturbesuche für Menschen mit geistiger Beeinträchtigung, zum Beispiel in Museen."
1807,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,"Die UN-BRK setzt sich für die Rechte von Menschen mit Beeinträchtigung ein. Und sie setzt sich dafür ein, dass Menschen mit Beeinträchtigung am Leben der Gesellschaft teilhaben können. Zum Beispiel in der Freizeit.","Die UN-Behindertenrechtskonvention setzt sich dafür ein, dass Menschen mit Beeinträchtigungen am gesellschaftlichen Leben teilhaben können, auch in ihrer Freizeit."
1808,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Deshalb gilt: Alle Menschen mit und ohne Beeinträchtigung haben ein Recht auf Kultur. Kultur finden wir zum Beispiel: im Museum,Deshalb haben sowohl Menschen mit als auch ohne Beeinträchtigung das Recht auf Kultur.
1809,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,im Theater in einer Ausstellung mit Fotos oder Bildern im Kino Das sind kulturelle Veranstaltungen.,"Kulturelle Veranstaltungen werden beispielsweise in Museen, Theatern, Ausstellungen mit Fotos oder Bildern und im Kino angeboten."
1810,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Wir lernen viel in kulturellen Veranstaltungen. Zum Beispiel über: Geschichte Wissenschaft,"Durch solche Veranstaltungen können wir viel lernen, zum Beispiel über Geschichte, Wissenschaft, Kunst und bekannte Personen."
1811,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Kunst,
1812,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Bekannte Personen,
1813,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Wie ist die Situation in der Schweiz?,Wie ist die Situation in der Schweiz?
1814,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Gibt es in der Schweiz kulturelle Veranstaltungen für Menschen mit einer Beeinträchtigung?,Gibt es kulturelle Veranstaltungen speziell für Menschen mit Beeinträchtigungen?
1815,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Wir haben viele Museen und Theater. Dort gibt es verschiedene Hilfen für Menschen mit einer Beeinträchtigung. Hier siehst Du einige Beispiele: Für Menschen im Rollstuhl:,"In der Schweiz gibt es viele Museen und Theater, die verschiedene Hilfen für Menschen mit Beeinträchtigungen anbieten."
1816,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,– Rampen: befahrbare Wege ohne Treppen,
1817,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,für Menschen mit einer Seh∙behinderung:,
1818,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,– Informationen in Blindenschrift – Gegenstände zum Berühren – News über Kopfhörer für Menschen mit einer Hör∙behinderung:,"Hier sind einige Beispiele: Es gibt Rampen für Rollstuhlfahrer, Informationen in Blindenschrift und berührungsempfindliche Gegenstände für Menschen mit Sehbehinderungen sowie Informationen in Gebärdensprache für Menschen mit Hörbehinderungen."
1819,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,– Informationen in Gebärden∙sprache,
1820,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Was gibt es für Menschen mit geistiger Beeinträchtigung?,Was gibt es für Menschen mit geistiger Beeinträchtigung?
1821,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,In Genf gibt es seit vielen Jahren eine Organisation. Diese Organisation heisst «1001 feuilles». Das ist Französisch und heisst « Tausend und eins Blätter».,"In Genf gibt es seit vielen Jahren eine Organisation namens ""1001 feuilles"", die Besuche von kulturellen Veranstaltungen organisiert."
1822,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Die Mitarbeiter und Mitarbeiterinnen von «1001 feuilles»,
1823,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,organisieren Besuche von kulturellen Veranstaltungen. Seit 2018 machen sie ein Programm für Menschen mit geistiger Beeinträchtigung. Dieses Programm heisst «Croque-Musée».,"Seit 2018 gibt es ein spezielles Programm namens ""Croque-Musée"" für Menschen mit geistiger Beeinträchtigung."
1824,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Das ist Französisch und heisst: Museum als Snack. Was ist speziell an diesem Programm? Wie hilft das Programm Menschen mit einer geistigen Beeinträchtigung? Jeder Museums∙besuch wird vorbereitet:,Dieses Programm bereitet jeden Museumsbesuch vor.
1825,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,"Ein paar Tage vor dem Besuch Alle Besucher bekommen eine Broschüre. Die Broschüre ist in Leichter Sprache geschrieben. In der Broschüre stehen Informationen über die Ausstellung,",Einige Tage vor dem Besuch erhalten alle Besucher eine Broschüre in Leichter Sprache mit Informationen über die Ausstellung.
1826,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,zum Beispiel über eine Bilder∙ausstellung.,
1827,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Während dem Besuch Am Anfang gibt es eine Erklärung. Was genau ist ein Museum? Ein Museum ist ein Haus zum Zeigen von:,"Während des Besuchs gibt es eine Erklärung, was genau ein Museum ist und was es dort zu sehen gibt."
1828,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Bildern,
1829,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Skulpturen,
1830,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Videos,
1831,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Verschiedenen Gegenständen Was ist für viele Menschen mit einer geistigen Beeinträchtigung wichtig? Eine ruhige und angenehme Stimmung. Wenig Menschen im Museum.,"Es ist wichtig, eine ruhige und angenehme Atmosphäre im Museum zu haben, damit sich Menschen mit geistiger Beeinträchtigung wohlfühlen können."
1832,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Was gefällt oft?,
1833,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Schöne Farben,
1834,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Geschichten Lebensläufe von berühmten Menschen Lebensläufe der Künstler Allgemeine Informationen,"Dinge wie schöne Farben, Geschichten, Lebensläufe berühmter Menschen, Lebensläufe der Künstler und allgemeine Informationen gefallen ihnen oft gut."
1835,LS_infoeasy_gpt,https://infoeasy-news.ch/kultur-fuer-alle/,Nach dem Besuch,
