,Source,link_leicht,URL,sents_leicht,sents_standard
1660,P_manually,,zwischenbericht,Welche Folgen hat eine rechtliche Betreuung? Was bedeutet eine rechtliche Betreuung genau?,"Was ist eine rechtliche Betreuung? Aufgabe der rechtlichen Betreuung ist es, das Selbstbestimmungsrecht von kranken und behinderten Menschen zu sichern."
1661,P_manually,,zwischenbericht,Kann ein Betreuter einen Vertrag abschließen? Sich vom Arzt behandeln lassen? Oder Anträge beim Gericht stellen? Hier bekommen Sie die Antworten.,"Eine rechtliche Betreuer*in unterstützt die rechtlich betreute Person dabei, ein möglichst selbstbestimmtes Leben zu führen."
1662,P_manually,,zwischenbericht,So können Sie die Antworten lesen: Klicken Sie auf die Frage. Oder auf das Kreuz ganz rechts. Dann klappt ein Text auf.,"Und zwar dadurch, dass sie den rechtlich betreuten Menschen bei rechtlichen Entscheidungen berät, unterstützt und gegebenenfalls gesetzlich vertritt."
1663,P_manually,,zwischenbericht,In dem Text steht die Antwort. Können Betreute Verträge abschließen? Auch Menschen mit einem Betreuer sind geschäftsfähig. Das bedeutet:,Dabei richtet sich die rechtliche Hilfestellung der rechtlichen Betreuer*in nach dem konkreten Bedarf der rechtlich betreuten Person.
1664,P_manually,,zwischenbericht,Sie können selbst Verträge schließen. Zum Beispiel: einen Miet-Vertrag unterschreiben oder ein Handy kaufen.,"Kann der rechtlich betreute Mensch z.B. nicht selbst Sozialleistungen beantragen, den Mietvertrag abschließen oder sich um notwendige Impfungen und Vorsorgeuntersuchungen kümmern, dann sorgt die rechtliche Betreuer*in dafür, dass die notwendigen Entscheidungen getroffen werden."
1665,P_manually,,zwischenbericht,Es gibt aber eine Ausnahme: Zum Beispiel: Wenn eine Person sehr viel Unterstützung beim Umgang mit Geld braucht. Dann sagt das Gericht:,Was macht eine rechtliche Betreuer*in?
1666,P_manually,,zwischenbericht,Die Person kann keinen Vertrag allein machen.,Eine rechtliche Betreuer*in ist nicht zuständig für die Haushaltsführung oder Pflege des rechtlich betreuten Menschen.
1667,P_manually,,zwischenbericht,"Sie braucht dafür den Betreuer. Dann muss der Betreuer sagen: Ja, die Person darf den Vertrag machen. Erst dann ist der Vertrag gültig.",Sie muss aber gegebenenfalls Hilfen für den rechtlich betreuten Menschen organisieren und die rechtlichen Voraussetzungen dafür klären.
1668,P_manually,,zwischenbericht,Dazu sagt man auch: Einwilligungs-Vorbehalt.,So kann die rechtliche Betreuer*in den rechtlich betreuten Menschen z.B. bei der Vermögens- oder Gesundheitssorge oder dem Kontakt mit Behörden unterstützen.
1669,P_manually,,zwischenbericht,"Können Betreute beim Arzt selbst entscheiden? Auch Menschen mit einem Betreuer, können beim Arzt selbst entscheiden. Zum Beispiel:","Wichtigste Aufgabe der rechtlichen Betreuer*in ist es, den rechtlich betreuten Menschen zu unterstützen, damit er selbst eine Entscheidung treffen und diese umsetzen kann."
1670,P_manually,,zwischenbericht,Ob sie geimpft werden wollen oder ob der Zahn gezogen werden soll. Dazu sagt man auch: Einwilligungs-Fähigkeit.,Der wichtigste Grundsatz lautet: Unterstützen vor Vertreten!
1671,P_manually,,zwischenbericht,"Das bedeutet: Der Betreute muss wissen und verstehen: Was macht der Arzt. Welche Folgen hat das,","Dazu muss die rechtliche Betreuer*in die Wünsche und den Willen der rechtlich betreuten Person feststellen, diesen grundsätzlichen entsprechen und die rechtlich betreute Person bei der Umsetzung der Wünsche und des Willens unterstützen."
1672,P_manually,,zwischenbericht,was der Arzt macht. Zum Beispiel: Bei Impfungen muss der Betreute wissen:,"Die Wünsche und der Wille der rechtlich betreuten Person sind sozusagen Handlungsleitlinie für die rechtliche Betreuer*in, aber auch für das Betreuungsgericht."
1673,P_manually,,zwischenbericht,"Die Impfung hilft gegen Krankheiten. Aber die Impfung verletzt den Betreuten auch. Denn der Arzt muss den Betreuten mit der Spritze stechen. Wenn der Betreute das weiß,","Daneben ist die rechtliche Betreuer*in in dem Aufgabenkreis, für den sie bestellt wurde, vertretungsberechtigt."
1674,P_manually,,zwischenbericht,"kann er überlegen, was wichtiger ist: mit der Spritze vor Krankheiten geschützt zu werden oder nicht gestochen zu werden.",Sie kann Entscheidungen mit Wirkung für die rechtlich betreute Person treffen.
1675,P_manually,,zwischenbericht,Betreute können die Entscheidung selbst treffen. Der Arzt muss nicht den Betreuer fragen. Es gibt aber eine Ausnahme: Der Betreute kann die Entscheidung nicht allein treffen.,"Ganz wichtig: Die rechtliche Betreuer*in ist verpflichtet, nur dann stellvertretend aktiv zu werden, wenn der rechtlich betreute Mensch ohne Hilfe der rechtlichen Betreuer*in nicht selbst eine eigene Entscheidung treffen kann oder diese umsetzen kann."
1676,P_manually,,zwischenbericht,"Dann muss der Arzt den Betreuer fragen. Der Arzt muss also immer prüfen: Versteht der Betreute, was der Arzt sagt. Versteht der Betreute, welche Folgen die Behandlung hat.",Welche Folgen hat eine rechtliche Betreuung?
1677,P_manually,,zwischenbericht,Kann der Betreute selbst eine Entscheidung treffen. Können Betreute einen Streit vor einem Gericht führen? Manchmal führen rechtlich betreute Menschen einen Streit vor einem Gericht. Zum Beispiel:,Die Anordnung der rechtlichen Betreuung führt nicht zur Entrechtung der rechtlich Betreuten.
1678,P_manually,,zwischenbericht,Ein Betreuter hat eine Kaffee-Maschine gekauft. Die Kaffee-Maschine ist aber kaputt.,Der Mensch mit Behinderung bleibt trotz der Einrichtung einer rechtlichen Betreuung handlungs- und geschäftsfähig.
1679,P_manually,,zwischenbericht,Nun will der Betreute von dem Verkäufer das Geld wieder haben. Der Verkäufer gibt das Geld,Er kann damit in der Regel weiterhin selbst Verträge abschließen oder in medizinische Maßnahmen einwilligen.
1680,P_manually,,zwischenbericht,aber nicht zurück. Deshalb geht der Betreute zum Gericht. Er klagt gegen den Verkäufer. Damit der Verkäufer das Geld zurückgibt.,Rechtlich betreute Personen sind auch in Zivil- und Sozialgerichtsverfahren grundsätzlich prozessfähig.
1681,P_manually,,zwischenbericht,In einem solchen Gerichts-Verfahren dürfen Betreute selbst Anträge beim Gericht stellen. Oder Erklärungen gegenüber dem Gericht abgegeben. Oder selbst gegen Gerichts-Entscheidungen vorgehen. Dazu sagt man auch: Betreute sind prozess-fähig.,"Das bedeutet, sie können bei Gericht selbst Erklärungen abgeben, Anträge stellen oder gegen Gerichtsentscheidungen vorgehen."
1682,P_manually,,zwischenbericht,Auch die Schreiben von Gerichten und Behörden sollen dem Betreuten zugeschickt werden.,Auch die Schreiben von Gerichten oder Behörden sollen rechtlich betreuten Personen übermittelt werden und nicht nur der rechtlichen Betreuer*in.
1683,P_manually,,zwischenbericht,Es gibt aber eine Ausnahme: Wenn der Betreuer dem Gericht sagt:,"Eine Ausnahme besteht lediglich dann, wenn die rechtliche Betreuer*in eine sog. Ausschließlichkeitserklärung abgegeben hat."
1684,P_manually,,zwischenbericht,Ich führe den Rechts-Streit für den Betreuten.,"Was ist ein Einwilligungsvorbehalt? Zum Schutz des rechtlich betreuten Menschen kann das Betreuungsgericht einen Einwilligungsvorbehalt anordnen. Der Einwilligungsvorbehalt stellt eine Ausnahme von dem Grundsatz dar, dass der rechtlich betreute Mensch trotz der Einrichtung einer rechtlichen Betreuung handlungs- und geschäftsfähig ist. Denn der rechtlich betreute Mensch braucht dann für den wirksamen Abschluss z.B. eines Mietvertrags die vorherige oder nachträgliche Zustimmung seiner rechtlichen Betreuer*in."
1685,P_manually,,zwischenbericht,Dann darf nur der Betreuer beim Gericht Erklärungen abgeben.,"Das Betreuungsgericht darf den Einwilligungsvorbehalt nur anordnen, wenn der rechtlich betreute Mensch sich oder sein Vermögen in erheblichem Umfang schädigt und er dies gleichzeitig aufgrund seiner Behinderung oder Krankheit nicht erkennen kann."
1686,P_manually,,zwischenbericht,"Das geht aber nur,","Dies kann z.B. der Fall sein, wenn die rechtlich betreute Person im Internet ständig Waren bestellt, die sie gar nicht braucht und auch nicht mehr haben will. Kann die rechtliche Betreuer*in sie nicht überzeugen, ihr Handeln zu ändern, wäre ein Einwilligungsvorbehalt denkbar. Beachte: Selbst wenn ein Einwilligungsvorbehalt angeordnet ist, darf die rechtlich betreute Person ohne die rechtliche Betreuer*in Geschäfte des täglichen Lebens tätigen (z.B. Brot kaufen), Schenkungen annehmen, oder Verträge schließen, die ihr einen rechtlichen Vorteil bringen. Wichtig: Weder die Einrichtung einer rechtlichen Betreuung für den Bereich Gesundheit noch die Anordnung eines Einwilligungsvorbehalts führen dazu, dass die rechtlich betreute Person nicht mehr selbst in medizinische Maßnahmen einwilligen kann."
1687,P_manually,,zwischenbericht,,Dieser bezieht sich nur auf rechtliche Maßnahmen wie den Abschluss eines Behandlungsvertrages mit einer Ärzt*in bzw. einer Klinik.
1688,P_manually,,zwischenbericht,wenn der Betreute das will.,"Ist ein Einwilligungsvorbehalt angeordnet, ist für den wirksamen Abschluss eines solchen Vertrages die Zustimmung der rechtlichen Betreuer*in notwendig. Hiervon zu unterscheiden ist die Einwilligung in eine medizinische Maßnahme. Bei ihr geht es um die Verfügung über ein höchstpersönliches Recht, nämlich das der Gesundheit. Daher ist auch bei einem rechtlich betreuten Menschen davon auszugehen, dass er einwilligungsfähig ist."
1689,P_manually,,zwischenbericht,,"Erst wenn eine Ärzt*in feststellt, dass der Mensch in der konkreten Behandlungssituation nicht in der Lage ist, Art, Bedeutung und Tragweite (Risiken) der ärztlichen Maßnahme zu erfassen, kommt es auf die Einwilligung eines dazu Berechtigten an (z.B. einer rechtlichen Betreuer*in)."
1690,P_manually,,zwischenbericht,Oder weil es nicht anders geht.,"Außerdem umfasst der Einwilligungsvorbehalt keine Erklärungen bezüglich der Eheschließung, der Testamentserrichtung oder der Anfechtung oder Aufhebung eines Erbvertrags. Wann und wie bekommt man eine rechtliche Betreuer*in? Eine rechtliche Betreuer*in kann nur für einen volljährigen Menschen bestellt werden. Voraussetzung dafür ist, dass ein Mensch aufgrund einer Behinderung oder einer Krankheit seine rechtlichen Angelegenheiten ganz oder teilweise nicht besorgen kann."
1691,P_manually,,zwischenbericht,,"Dabei sind mit dem Begriff Angelegenheiten alle rechtlichen Aufgaben im Zusammenhang mit Gesundheit, Wohnen, Arbeit, Freizeit und Geld gemeint, die der betreffende Mensch in nächster Zeit regeln müsste, allein aber nicht erledigen kann."
1692,P_manually,,zwischenbericht,Zum Beispiel:,"Damit keine Lücke zwischen dem Ende des elterlichen Sorgerechts und dem Beginn der rechtlichen Betreuung entsteht, sollten Eltern schon vor dem vollendeten 18. Lebensjahr ihres geistig behinderten Kindes überlegen, ob es in rechtlichen Fragen auf Unterstützung angewiesen sein wird. Wenn ja, kann schon für einen 17-jährigen Menschen mit Behinderung eine rechtliche Betreuer*in bestellt werden. Wirksam wird die Bestellung dann mit dem Beginn der Volljährigkeit. Gibt es Alternativen zur rechtlichen Betreuung?"
1693,P_manually,,zwischenbericht,"Weil der Betreute nicht versteht,","Es gibt Alternativen zur rechtlichen Betreuung. Wenn ein Mensch mit Behinderung zwar die Hilfe seiner Eltern oder anderer Vertrauenspersonen bei der Vorbereitung rechtlicher Entscheidungen braucht und bekommt, die eigentliche Erklärung (z.B. den Abschluss eines Arbeitsvertrags oder die Einwilligung in eine Operation) aber in jedem Fall selbst abgeben kann, muss keine rechtliche Betreuer*in bestellt werden. Ist die rechtlich betreute Person verheiratet oder hat eine Lebenspartner*in, kann die Notwendigkeit einer rechtlichen Betreuung aufgrund des Ehegatt*innenvertretungsrechts entfallen. Dieses besagt, dass eine Ehe- oder Lebenspartner*in ihre Partner*in sechs Monate lang vertreten kann, wenn sie ihre Gesundheitsangelegenheiten aufgrund einer Bewusstlosigkeit oder Krankheit nicht besorgen kann."
1694,P_manually,,zwischenbericht,was beim Gericht passiert.,"Ein Vertretungsrecht besteht aber dann nicht, wenn die Ehegatt*innen getrennt leben, der Ehegatt*in oder der Ärzt*in bekannt ist, dass die erkrankte Ehegatt*in eine Vertretung ablehnt oder, wenn in anderer Weise Vorsorge getroffen wurde. Für Personen, die durch kleinere Hilfestellungen in die Lage versetzt werden können, künftig ihre Angelegenheiten in eigener Verantwortung selbst zu erledigen, kann das sog. Verfahren der erweiterten Unterstützung in Betracht kommen. Dabei handelt es sich um ein zeitlich begrenztes Fall-Management der Betreuungsbehörde, mit dem Ziel zu klären, ob und inwiefern eine rechtliche Betreuung vermieden werden kann. Gemeinsam und mit dem Einverständnis der jeweiligen Person erörtert, organisiert und lotet die Betreuungsbehörde die in Betracht kommenden sozialen Hilfen aus."
1695,P_manually,,zwischenbericht,Zum Beispiel wegen einer Krankheit oder einer Beeinträchtigung.,Die Behörde unterstützt die jeweilige Person bei der Geltendmachung ihrer sozialrechtlichen Ansprüche.
1696,P_manually,,zwischenbericht,Wie werden Betreuungen geregelt?,"Aber: Betreuungsbehörden sind nicht verpflichtet, das Verfahren der erweiterten Unterstützung anzubieten. Ob sie dies tun, hängt von den verfügbaren personellen und sachlichen Kapazitäten ab."
1697,P_manually,,zwischenbericht,Beim Thema Betreuung werden,"Steht eine rechtliche Betreuung im Raum sollte, man sich daher bei der Betreuungsbehörde vor Ort erkundigen, ob sie ein derartiges Verfahren anbietet. Auch wenn ein Mensch mit Behinderung eine Vorsorgevollmacht erstellt hat, ist keine rechtliche Betreuung erforderlich. In der Vorsorgevollmacht muss er einen engen Vertrauten mit der Erledigung aller notwendigen rechtlichen Angelegenheiten beauftragen und ihn bevollmächtigen, alle notwendigen Erklärungen abzugeben. Voraussetzung für die Erstellung einer Vorsorgevollmacht ist die Geschäftsfähigkeit des Menschen mit Behinderung."
1698,P_manually,,zwischenbericht,immer wieder Fach-Wörter benutzt.,"Vorsorge treffen: Jeder Mensch kann in eine Lage kommen, in der er auf Hilfe durch eine rechtliche Betreuung angewiesen ist – sei es durch einen Unfall, eine Krankheit oder eine Behinderung. Für diesen Fall sind Vorkehrungen in Form einer Patientenverfügung und einer Betreuungsverfügung geeignet. In einer Patientenverfügung können Personen festlegen, welche Behandlung sie im Falle ihrer Einwilligungsunfähigkeit wünschen oder auch nicht wünschen. Wenn eine wirksame und für den beabsichtigten Eingriff einschlägige Patientenverfügung vorliegt, in der eine entsprechende Behandlung abgelehnt wird, muss die Behandlung unterbleiben."
1699,P_manually,,zwischenbericht,Zum Beispiel:,"In einer Betreuungsverfügung können Personen für den Fall, dass eine rechtliche Betreuung notwendig ist, bestimmen, wer zur rechtlichen Betreuer*in bestellt werden soll und wer nicht. Das Betreuungsgericht hat diese Vorschläge dann bei Auswahl einer rechtlichen Betreuer*in zu berücksichtigen. Passendes Angebot aus unserem Verlag: Der Stichwortkommentar zum Behindertenrecht beantwortet die juristischen Fragen der Praxis nach Stichworten und nah an der Beratungs- und Entscheidungswirklichkeit."
1700,P_manually,,zwischenbericht,"Betreuungs-Gericht,",Die Rahmenbedingungen rechtlicher Betreuung
1701,P_manually,,zwischenbericht,Betreuungs-Behörde und,"Die rechtliche Betreuung von Menschen ist genau reglementiert. Das betrifft etwa die Fragen, ob, wie und wie lange eine rechtliche Betreuung erfolgt."
1702,P_manually,,zwischenbericht,Betreuungs-Verein.,"Es muss zudem regelmäßig geprüft werden, ob eine rechtliche Betreuung weiterhin erforderlich ist. Was ist der Erforderlichkeitsgrundsatz? Weil eine rechtliche Betreuung auch in Rechte des rechtlich betreuten Menschen eingreift, darf sie nur dann, nur so lange und nur in dem Umfang eingerichtet werden, wie sie tatsächlich erforderlich ist."
1703,P_manually,,zwischenbericht,Sie regeln die Betreuungen.,"Der sogenannte Erforderlichkeitsgrundsatz sorgt also dafür, dass die rechtliche Betreuung auf das notwendige Maß begrenzt wird."
1704,P_manually,,zwischenbericht,In den nächsten Texten,"Die Führung einer rechtlichen Betreuung erstreckt sich oft über mehrere Jahre. Auch hinsichtlich der Dauer einer rechtlichen Betreuung gilt der Erforderlichkeitsgrundsatz. Daher muss das Betreuungsgericht regelmäßig, spätestens nach sieben Jahren überprüfen, ob die rechtliche Betreuung noch notwendig ist. Wenn der rechtlich betreute Mensch inzwischen seine rechtlichen Angelegenheiten ohne rechtliche Betreuer*in erledigen kann, muss das Betreuungsgericht die rechtliche Betreuung aufheben."
1705,P_manually,,zwischenbericht,,"Wurde eine Betreuung gegen den freien Willen eingerichtet, muss das Gericht spätestens nach zwei Jahren überprüfen, ob diese noch erforderlich ist."
1706,P_manually,,zwischenbericht,,Wichtig: Die Zweijahres-Frist gilt nur bei der erstmaligen Überprüfung.
1707,P_manually,,zwischenbericht,,Was sind die Aufgaben einer rechtlichen Betreuer*in?
1708,P_manually,,zwischenbericht,,"Bei der Anordnung einer rechtlichen Betreuung wird der rechtlichen Betreuer*in der Aufgabenkreis übertragen, in dem ein Betreuungsbedarf besteht."
1709,P_manually,,zwischenbericht,,"Voraussetzung ist, dass bei dem rechtlich betreuten Menschen in seiner jeweiligen Lebenssituation bestimmte Angelegenheiten tatsächlich unterstützungsbedürftig bzw. regelungsbedürftig sind."
1710,P_manually,,zwischenbericht,,So etwa die Einrichtung eines Kontos oder die Entscheidung über eine anstehende Operation.
1711,P_manually,,zwischenbericht,,"Zusätzliche Voraussetzung ist, dass der Mensch sich nicht ohne Unterstützung um seine rechtlichen Angelegenheiten kümmern kann."
1712,P_manually,,zwischenbericht,werden die Fach-Wörter erklärt.,"Der Aufgabenkreis besteht aus einem oder mehreren Aufgabenbereichen. Diese Bereiche müssen vom Gericht einzeln angeordnet werden. Das bedeutet, mit dem Begriff Aufgabenkreis sind alle von der rechtlichen Betreuer*in zu regelnden Aufgaben gemeint. In den gesetzlichen Regelungen zum Betreuungsrecht werden die Aufgabenkreise nicht genannt."
1713,P_manually,,zwischenbericht,Was macht das Betreuungs-Gericht?,"Das Gericht kann daher der rechtlichen Betreuer*in: einzelne Angelegenheiten zuweisen (z.B. Abschluss eines Wohnvertrags), Bereiche festlegen, in denen die rechtliche Betreuer*in tätig werden soll (Aufenthaltsbestimmung, Zustimmung zur Heilbehandlung, Geltendmachung sozialrechtlicher Ansprüche) oder der rechtlichen Betreuer*in übergreifende Bereiche wie z.B. die gesamte Vermögenssorge oder Gesundheitssorge zuweisen."
1714,P_manually,,zwischenbericht,Das Betreuungs-Gericht,"Eine Betreuung in allen Angelegenheiten gibt es nicht mehr. Bestimmte Entscheidungen darf die Betreuer*in nur treffen, wenn sie als Aufgabenbereich vom Betreuungsgericht ausdrücklich angeordnet worden sind, z.B.: freiheitsentziehende Unterbringung, freiheitsentziehende Maßnahme,"
1715,P_manually,,zwischenbericht,© Reinhild Kassing,"die Bestimmung des Umgangs der rechtlich betreuten Person, die Entscheidung über die Telekommunikation der rechtlich betreuten Person, die Entscheidung über die Entgegennahme, das Öffnen und das Anhalten der Post der rechtlich betreuten Person. Wann bedürfen Handlungen der rechtlichen Betreuer*in einer gerichtlichen Genehmigung?"
1716,P_manually,,zwischenbericht,Das Betreuungs-Gericht.,"Bei Maßnahmen und Eingriffen, die mit erheblichen Risiken für die Gesundheit und das Leben des rechtlich betreuten Menschen verbunden sind, kann die rechtliche Betreuer*in nicht allein entscheiden. Sie muss die Genehmigung des Betreuungsgerichts einholen. Dies betrifft z.B. Herzoperationen, radikale Behandlungen bei fortgeschrittenen Krebserkrankungen, Zwangsbehandlungen. Aber auch die Einwilligung in freiheitsentziehende Maßnahmen durch die Betreuer*in, der Widerruf einer Vorsorgevollmacht durch eine Kontrollbetreuer*in oder die Kündigung der Wohnung der rechtlich betreuten Person durch die Betreuer*in bedarf der betreuungsgerichtlichen Genehmigung."
1717,P_manually,,zwischenbericht,"Wer rechtlicher Betreuer wird, entscheidet das Betreuungs-Gericht.",Das betreuungsgerichtliche Verfahren Für die Bestellung einer rechtlichen Betreuer*in ist das Betreuungsgericht zuständig.
1718,P_manually,,zwischenbericht,Das Gericht prüft:,"Das Betreuungsverfahren beginnt mit dem Antrag des Menschen mit Behinderung. Es kann aber auch von Amts wegen beginnen, wenn das Betreuungsgericht von Dritten, z.B. den Eltern oder der Werkstatt, erfährt, dass eine rechtliche Betreuung notwendig sein könnte. Der Antrag muss keine bestimmte Form haben."
1719,P_manually,,zwischenbericht,Braucht ein Mensch einen rechtlichen Betreuer.,"Es genügt eine einfache Nachricht an das Gericht, dass ein Mensch mit Behinderung eine rechtliche Betreuer*in benötigt."
1720,P_manually,,zwischenbericht,Wer kann rechtlicher Betreuer werden.,"Danach leitet das Betreuungsgericht das Betreuungsverfahren ein und benachrichtigt den betreffenden Menschen mit Behinderung. Je nach familiärer Konstellation können auch die Ehepartner*in, die Eltern, die Großeltern, Kinder und Geschwister des rechtlich zu betreuenden Menschen sowie gegebenenfalls eine von ihm benannte Vertrauensperson benachrichtigt werden. Die rechtlich zu betreuende Person ist im Betreuungsverfahren immer verfahrensfähig, auch wenn sie nicht geschäftsfähig sein sollte. Sie kann daher im gesamten Betreuungsverfahren Anträge stellen, eine Rechtsanwält*in beauftragen, Rechtsmittel einlegen und ihre Rechte im Verfahren selbst wahrnehmen."
1721,P_manually,,zwischenbericht,Dazu sagt man auch:,"Leitet das Gericht ein betreuungsgerichtliches Verfahren ein, muss es die rechtlich zu betreuende Person über die Aufgaben der rechtlichen Betreuer*in, über den Verlauf des Verfahrens und die voraussichtlichen Kosten informieren. Die Unterrichtung soll in der Weise erfolgen, dass die betreffende Person die Informationen versteht. Wer ist zwingend am Betreuungsverfahren zu beteiligen? Zwingend am Betreuungsverfahren zu beteiligen sind:"
1722,P_manually,,zwischenbericht,Ist der Betreuer geeignet? Außerdem prüft das Betreuungs-Gericht den rechtlichen Betreuer.,"die betroffene Person, die gegebenenfalls bereits bestellte rechtliche Betreuer*in oder eine Bevollmächtigte*, sofern ihre Aufgabenkreise betroffen sind sowie gegebenenfalls eine Verfahrenspfleger*in."
1723,P_manually,,zwischenbericht,Es prüft:,"Das Betreuungsgericht zieht immer dann eine Verfahrenspfleger*in hinzu, wenn die rechtlich zu betreuende Person aufgrund ihrer Behinderung nicht in der Lage ist, sich selbst verständlich zu äußern und ihre Interessen wahrzunehmen. Oder, wenn gegen den erklärten Willen der rechtlich zu betreuenden Person eine rechtliche Betreuer*in bestellt oder ein Einwilligungsvorbehalt eingerichtet werden soll. Aufgabe der Verfahrenspfleger*in ist es, Helfer und ""Sprachrohr"" des rechtlich zu betreuenden Menschen zu sein, seine Rechte zu sichern und seinen Willen in das Verfahren einzubringen. Die Verfahrenspfleger*in muss die Wünsche und den mutmaßlichen Willen des rechtlich zu betreuenden Menschen feststellen und in das Verfahren einbringen."
1724,P_manually,,zwischenbericht,Ob der Betreuer seine Arbeit richtig macht.,"Sind Angehörige am Betreuungsverfahren zu beteiligen? Eltern, Geschwister und Verwandte kennen den rechtlich zu betreuenden Menschen sehr gut."
1725,P_manually,,zwischenbericht,Zum Beispiel:,"Sie können dem Gericht wichtige Hinweise zu seiner Biografie und seinem Alltag geben. Wollen Angehörige am gerichtlichen Verfahren mitwirken, sollten sie beim Gericht einen entsprechenden Antrag stellen."
1726,P_manually,,zwischenbericht,Ob der Betreuer sich regelmäßig mit dem Betreuten trifft.,"Eine Beteiligung kann erfolgen, wenn der rechtlich zu betreuende Mensch damit einverstanden und die Teilnahme in seinem Interesse ist."
1727,P_manually,,zwischenbericht,Und mit ihm alles bespricht.,"Hintergrund ist folgender: Das Gericht muss Eltern, Geschwister und Verwandte des volljährigen Menschen nicht generell und immer im Betreuungsverfahren beteiligen und anhören. Stattdessen kann es Angehörige hinzuziehen."
1728,P_manually,,zwischenbericht,Das Betreuungs-Gericht muss den Betreuten informieren.,"Wie stellt das Gericht den Betreuungsbedarf fest? Das Gericht muss ermitteln, ob und in welchem Umfang eine rechtliche Betreuung einzurichten ist."
1729,P_manually,,zwischenbericht,Der Betreute soll wissen:,Fachliche Hilfestellung geben der Sozialbericht der Betreuungsbehörde und das medizinische Sachverständigengutachten. Ebenso ergeben sich aus der Anhörung der rechtlich zu betreuenden Person weitere Erkenntnisse. Deswegen muss die rechtlich zu betreuende Person grundsätzlich immer angehört werden.
1730,P_manually,,zwischenbericht,"Was eine rechtliche Betreuung ist,",Was ist ein Sozialbericht? Die Betreuungsbehörde unterstützt das Betreuungsgericht.
1731,P_manually,,zwischenbericht,"wie teuer eine rechtliche Betreuung ist, wie das Gericht arbeitet.","Sie ermittelt Umstände, die für eine rechtliche Betreuung und deren Umfang wichtig sind."
1732,P_manually,,zwischenbericht,Die Informationen vom Betreuungs-Gericht müssen gut verständlich sein.,In der Regel gibt die Betreuungsbehörde nach einem persönlichen Gespräch mit der rechtlich zu betreuenden Person einen Bericht ab (sogenannter Sozialbericht).
1733,P_manually,,zwischenbericht,Damit der Betreute sie möglichst versteht.,"In diesem schildert die Betreuungsbehörde die persönliche, soziale und gesundheitliche Situation des rechtlich zu betreuenden Menschen. Dazu gehört auch, inwiefern eine rechtliche Betreuung überhaupt erforderlich ist, welche Aufgabenbereiche sie umfassen sollte oder ob andere Hilfen geeignet erscheinen, den Hilfebedarf zu decken."
1734,P_manually,,zwischenbericht,Was ist eine Betreuungs-Behörde?,Was ist ein Sachverständigengutachten?
1735,P_manually,,zwischenbericht,Büro in einer Betreuungs-Behörde,Neben dem Sozialbericht muss das Gericht vor der Bestellung einer rechtlichen Betreuer*in ein Sachverständigengutachten einer Ärztin oder eines Arztes für Psychiatrie oder einer bzw. eines auf diesem Gebiet erfahrenen Ärztin oder Arztes einholen.
1736,P_manually,,zwischenbericht,© Reinhild Kassing,Die sachverständige Person muss die rechtlich zu betreuende Person persönlich untersuchen und darf sich nicht auf Untersuchungsberichte anderer Ärzt*innen verlassen.
1737,P_manually,,zwischenbericht,Büro in einer Betreuungs-Behörde.,In dem Gutachten hat die bzw. der Sachverständige Art und Ausmaß der Behinderung und die vorgenommenen Untersuchungen darzulegen.
1738,P_manually,,zwischenbericht,Es gibt auch Betreuungs-Behörden. Betreuungs-Behörden gibt es,Das Gutachten muss sich auch zu den erforderlichen Aufgabenbereichen und der voraussichtlichen Dauer der rechtlichen Betreuung äußern.
1739,P_manually,,zwischenbericht,in jedem Bundes-Land.,Was ist eine Anhörung?
1740,P_manually,,zwischenbericht,Sie haben verschiedene Aufgaben.,Im Betreuungsverfahren ist die Anhörung der rechtlich zu betreuenden Person sehr wichtig: Entscheidungen dürfen nicht über den Kopf des Menschen mit Behinderung hinweg getroffen werden. Zudem können sich Betreuungsrichter*innen nur im persönlichen Gespräch eine Vorstellung von der Persönlichkeit des zu betreuenden Menschen machen.
1741,P_manually,,zwischenbericht,"Sie helfen zum Beispiel dem Gericht, einen guten Betreuer zu finden.","Wenn möglich, sollte die Anhörung in der gewohnten Umgebung des zu betreuenden Menschen stattfinden, also etwa bei ihm zuhause."
1742,P_manually,,zwischenbericht,Sie können Betreuer auch beraten und unterstützen.,"Die Anhörung gibt der betroffenen Person auch die Möglichkeit, sich zu dem Sachverständigengutachten zu äußern."
1743,P_manually,,zwischenbericht,Was ist ein Betreuungs-Verein?,Deshalb muss das Betreuungsgericht das Sachverständigengutachten dem zu betreuenden Menschen grundsätzlich vor der Anhörung vollständig übermitteln.
1744,P_manually,,zwischenbericht,In einem Betreuungs-Verein arbeiten Betreuer und andere Fach-Leute zusammen. Die Mitarbeiter vom Verein können auch Betreuungen führen.,"Neben dem betroffenen Menschen ist auch die Betreuungsbehörde zwingend anzuhören. Angehörige und Vertrauenspersonen sind dann anzuhören, wenn sie am Verfahren beteiligt worden sind."
1745,P_manually,,zwischenbericht,Der Verein hat auch andere Aufgaben: Zum Beispiel:,"Ist dies nicht der Fall, besteht keine Pflicht zur Anhörung von Eltern, Geschwistern oder anderen Verwandten."
