,Source,link_leicht,URL,sents_leicht,sents_standard
3039,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13449286/wohn-geld-von-der-stadt-hamburg/,Eine Liste mit Adressen finden Sie hier: www.hamburg.de/behoerdenfinder/info/11996692 .,"Download Allgemeine Fragen und Antworten Einen Überblick bietet dieses Infoblatt. (PDF, 268,9 KB) Download Für Studierende und Auszubildende"
3040,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13449286/wohn-geld-von-der-stadt-hamburg/,Wer hat den Text in Leichter Sprache gemacht?,"Anspruch auf Wohngeld? Hier finden Sie einen groben Überblick. (PDF, 236,7 KB) Download Wohngeld Formulare"
3041,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13449286/wohn-geld-von-der-stadt-hamburg/,Büro für Leichte Sprache Köln E-Mail: info@leichte-sprache.koeln,Hier finden Sie gebündelt alle Formulare zum Thema Wohngeld. Service Zentrale Wohngeldstelle Hamburg Hier finden Sie Infos und Kontaktmöglichkeiten. Das Hamburger Bildungspaket
3042,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13449286/wohn-geld-von-der-stadt-hamburg/,,Informationen zum Bildungs- und Teilhabepaket.
3043,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13449286/wohn-geld-von-der-stadt-hamburg/,Kirsten Scholz hat den Text in Leichter Sprache geschrieben und die Bilder gemalt.,"Informationen zum Wohngeld Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen Wohngeld-Verwaltungsvorschrift – WoGVwV Allgemeine Verwaltungsvorschrift zur Durchführung des Wohngeldgesetzes."
3044,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13449286/wohn-geld-von-der-stadt-hamburg/,,Wohngeldgesetz
3045,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13449286/wohn-geld-von-der-stadt-hamburg/,"Dirk Stauber, Sandra Mambrini und Wolfgang Klein haben den Text auf Leichte Sprache geprüft.",Bundesministerium der Justiz Wohngeldverordnung Bundesministerium der Justiz Pause Pause Play Play
3046,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Viele Menschen suchen günstige Wohnungen in Hamburg.,Unser Schwerpunkt: Über 600 Millionen Euro pro Jahr Förderung für neue Mietwohnungen
3047,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Der Senat von Hamburg hilft darum mit Geld : Damit es günstige Wohnungen gibt. In schwerer Sprache heißt das: Es gibt ein Wohn-Raum-Förder-Programm. Wohn-Raum ist ein schweres Wort. Wohn-Raum sind alle Arten von Wohnungen.,Den Schwerpunkt seiner Förderung legt der Senat auf den Neubau von Mietwohnungen mit Mietpreis- und Belegungsbindungen zur Verbesserung des Wohnungsangebots für Menschen mit geringem und mittlerem Einkommen.
3048,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Zum Beispiel: Wohnungen zum Mieten und Kaufen Häuser zum Mieten und Kaufen Heime,"Dazu zählen auch Familien mit Kindern, Studierende oder Senioren, die auf dem Wohnungsmarkt nur schwer zum Zuge kommen."
3049,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Der Senat von Hamburg möchte: Menschen mit wenig Einkommen sollen eine günstige Wohnung mieten können. Der Senat hilft darum mit Geld : Wenn neue Wohnungen zum Mieten gebaut werden . Die Wohnungen haben 2 wichtige Besonderheiten : Die Mieten dürfen nur wenig steigen .,Jährlich werden Fördermittel für mehr als 3.000 öffentlich geförderte Neubau-Mietwohnungen mit einer geringen Anfangsmiete mit städtischer Hilfe zur Verfügung gestellt.
3050,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Das schwere Wort ist Miet-Preis-Bindung Nur bestimmte Menschen dürfen die Wohnung mieten. Das schwere Wort ist Belegungs-Bindung .,Zwischen 2011 und 2022 wurde in Hamburg der Bau von insgesamt rund 126.000 neuen Wohnungen genehmigt.
3051,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Zum Beispiel Menschen mit wenig Geld . Oder Familien mit Kindern . Oder Studenten . Oder alte Menschen mit wenig Geld.,Rund 30.200 Wohnungen wurden gefördert und über 23.600 geförderte Wohnungen bereits fertiggestellt (Stand Ende 2021).
3052,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Das bedeutet Miet-Preis-Bindung,Was bedeutet Mietpreis- und Belegungsbindung?
3053,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Der Vermieter von einer Wohnung bestimmt die Miete. Die Miete wird oft jedes Jahr mehr. Bei der Miet-Preis-Bindung: Der Vermieter darf die Miete nur alle 2 Jahre erhöhen . Die Erhöhung darf nur eine bestimmte Summe sein.,"Mit der aktuellen Förderung verpflichtet sich der Vermieter gegenüber der Stadt, die Mietwohnungen für mindestens 30 Jahre nur an Personen zu vermieten, die die Voraussetzungen für den Bezug einer geförderten Wohnung erfüllen."
3054,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Das bedeutet Belegungs-Bindung Der Vermieter sucht sich die Mieter für seine Wohnung aus. Bei der Belegungs-Bindung: Der Vermieter darf nur an bestimmte Personen vermieten . Die Stadt Hamburg sagt : Welche Personen eine geförderte Wohnung mieten dürfen.,Es gibt auch Laufzeiten von 40 Jahren.
3055,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Zum Beispiel Menschen mit wenig Geld. Die Belegungs-Bindung gilt für eine bestimmte Zeit . Die Zeit ist mindestens 15 Jahre lang. Die Zeit kann aber auch länger sein.,Außerdem ist die Miete begrenzt.
3056,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Diese Sachen werden gefördert Die Stadt Hamburg fördert 4 Sachen.,"Im Rahmen der Neubauförderung darf sie zum Beispiel nur alle zwei Jahre um 0,20 Euro pro Quadratmeter Wohnraum erhöht werden."
3057,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Wohnungen zum Mieten Wohnungen zum Kaufen Bau-Gemeinschaften Viele Menschen bezahlen zusammen Geld für neue Wohnungen.,"Das bedeutet einen moderaten Anstieg, der i.d.R. unterhalb der allgemeinen Teuerungsrate ist."
3058,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Die Menschen können sich dann Wohnungen leisten: Die sie alleine nicht bezahlen können. Modernisierung von Wohnungen Wohnungen werden besser gemacht beim Modernisieren. Zum Beispiel barrierefrei. Oder man braucht nicht mehr so viel Heizen in der Wohnung.,"Auch nach dem Auslaufen der Bindung bleibt die Miete für die Bestandsmieter noch lange moderat, da mögliche Mieterhöhungen gesetzlich geregelt sind."
3059,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,So wird der Bau von Wohnungen zum Mieten gefördert,Was wird gefördert? Neubau von Mietwohnungen
3060,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Das schwere Wort für Wohnungen zum Mieten ist Miet-Wohnungen . Die Stadt Hamburg hat eine besondere Bank: Die bei der Förderung vom Bau von Wohnungen hilft. Der Name von der Bank ist Hamburgische Investitions- und Förder-Bank . Das kurze Wort ist IFB Hamburg .,"Die Hamburgische Investitions- und Förderbank (IFB Hamburg) bietet zurzeit in Abstimmung mit der Behörde für Stadtentwicklung und Wohnen zwei verschiedene Förderwege für den Neubau von Mietwohnungen an, den sogenannten 1. für niedrige und den 2. Förderweg für mittlere Haushaltseinkommen."
3061,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,So spricht man das: ie eff be hamburg,
3062,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Es gibt 2 verschiedene Förderungen. Der Erste Förder-Weg . Der Erste Förderweg ist für Sozial-Wohnungen .,1. Förderweg für den Bau klassischer Sozialwohnungen Der 1. Förderweg stellt den Bau klassischer Sozialwohnungen sicher.
3063,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Sozial-Wohnungen sind Miet-Wohnungen für Menschen: Die wenig Geld haben. Das Hamburgische Wohn-Raum-Förderungs-Gesetz sagt: Wie viel Geld die Menschen verdienen dürfen. Alte Menschen bekommen die Förderung auch: Wenn sie etwas mehr Geld haben.,"Diese sind für Menschen gedacht, deren Einkommen maximal 45% über den im Hamburgischen Wohnraumförderungsgesetz festgelegten Grenzen liegt. Rund 39% aller Hamburger Haushalte können diesen Förderweg in Anspruch nehmen."
3064,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,"Die Miete für die Wohnungen ist 6,50 Euro pro Quadrat-Meter im Monat für das Jahr 2017. Ein Quadrat-Meter ist ein Stück vom Boden: Das 1 Meter lang und 1 Meter breit ist. Der Mieter zahlt so oft 6,50 Euro wie die Wohnung Quadrat-Meter hat.","Die monatliche Anfangsmiete, die Vermieter maximal verlangen dürfen, liegt bei Wohnungen, die 2022 bewilligt wurden, bei 6,90 Euro pro Quadratmeter."
3065,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Die Stadt Hamburg fördert so 2 200 Wohnungen in jedem Jahr.,Der Senat stellt jährlich Fördermittel für mindestens 2.200 Wohneinheiten dieses Typs zur Verfügung.
3066,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,So spricht man das: 2 tausend 2 hundert 300 Wohnungen sind für Menschen: Die sehr dringend eine Wohnung brauchen. Die Miet-Preis-Bindung für diese 300 Wohnungen ist für 40 Jahre.,Fördermittel für 300 dieser Wohnungen sind für so genannte „WA-Wohnungen“ für vordringlich wohnungsuchende Haushalte mit bis zu 40-jähriger Bindungsdauer eingeplant.
3067,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Der Zweite Förder-Weg,2. Förderweg für mittlere Einkommensschichten
3068,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Der Zweite Förder-Weg ist für Miet-Wohnungen für Menschen: Die nicht sehr viel Geld haben. Das schwere Wort ist: Mittlere Einkommens-Schichten. Der Senat hat diese Förderung im Jahr 2011 gemacht: Weil es sehr wenige günstige Wohnungen in Hamburg gibt.,"Der 2. Förderweg soll den Bau von Mietwohnungen für Menschen mit mittleren Einkommen stärken, die angesichts der angespannten Lage auf dem Wohnungsmarkt insbesondere in innerstädtischen Stadtteilen ebenfalls an ihre Grenzen stoßen."
3069,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Etwa die Hälfte von allen Leuten in Hamburg können diese Förderung bekommen. Das Hamburgische Wohn-Raum-Förderungs-Gesetz sagt: Wie viel Geld die Menschen verdienen dürfen. Die Menschen dürfen mehr Geld verdienen als beim Ersten Förder-Weg.,"Bezugsberechtigt sind Haushalte, deren Einkommen maximal 65 % über dem liegt, was das Wohnraumförderungsgesetz als Grenze definiert. Damit können rund 49 % der Hamburger Haushalte diesen Förderweg in Anspruch nehmen."
3070,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,"Die Mieten sind auch etwas höher. Die Miete für die Wohnungen ist 8,50 Euro pro Quadrat-Meter im Monat für das Jahr 2017 . Ein Quadrat-Meter ist ein Stück vom Boden: Das 1 Meter lang und 1 Meter breit ist.","Die monatliche Anfangsmiete, die Besitzer in diesem Förderweg maximal verlangen dürfen, liegt bei Mietwohnungen, die 2022 bewilligt wurden, bei 9,00 Euro pro Quadratmeter Wohnfläche."
3071,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,"Der Mieter zahlt so oft 8,50 Euro wie die Wohnung Quadrat-Meter hat. Die Stadt Hamburg fördert so 800 Wohnungen in jedem Jahr.",Der Senat stellt für diesen 2. Förderweg jährlich Fördermittel für 800 Wohneinheiten zur Verfügung.
3072,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,So spricht man das: 8 hundert,"Verlängerung von Sozialbindungen Wenn Vermieter bestehende Wohnungen für Menschen mit besonderen Schwierigkeiten, bereitstellen oder auslaufende Bindungen im geförderten Mietwohnungsbau verlängern möchten, können sie ebenfalls weitere Förderungen in Anspruch nehmen. Damit werden Mietpreis- und Belegungsbindungen auch im Bestand erhalten oder neue Mietpreis- und Belegungsbindungen gewonnen."
3073,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,So werden Bau-Gemeinschaften gefördert,Förderung von Baugemeinschaften
3074,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Die Stadt Hamburg fördert Bau-Gemeinschaften.,Hamburg fördert Baugemeinschaften seit vielen Jahren auf besondere Weise und mit wachsendem Erfolg.
3075,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Es gibt ein besondere Beratung für Menschen: Die mit einer Bau-Gemeinschaft bauen wollen. Die Beratungs-Stelle heißt: Agentur für Bau-Gemeinschaften . Es gibt Hilfen mit Geld .,"Mit der „ Agentur für Baugemeinschaften “ der Behörde für Stadtentwicklung und Wohnen gibt es eine zentrale Anlaufstelle der Stadt Hamburg für alle, die sich für das Bauen in einer Baugemeinschaft interessieren."
3076,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Es gibt ein besonderes Förder-Programm . Bau-Gemeinschaften bekommen leichter Grund-Stücke verkauft von der Stadt Hamburg.,Im Rahmen der Hamburger Wohnraumförderung gibt es ein spezielles Förderprogramm für Baugemeinschaften .
3077,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Die Grund-Stücke sind für den Bau von Miet-Wohnungen.,"Außerdem werden bis zu 20 % der für den Geschosswohnungsbau geeigneten Grundstücke in großen Stadtentwicklungsgebieten, die von der Stadt verkauft werden, für Baugemeinschaften reserviert. Die Kontaktbörse für Baugemeinschaften „Baut zusammen!“ ist ein Angebot der Agentur für Baugemeinschaften und der Behörde für Stadtentwicklung und Wohnen. Analog und digital informiert die Kontaktbörse zum Thema Baugemeinschaften und bietet Interessierten die Möglichkeit, sich untereinander zu vernetzen,, zu informieren und neue Gruppen zu gründen bzw. weitere Gruppenmitglieder zu suchen."
3078,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,​​​​​​​So wird das Kaufen von Wohnungen gefördert,Eigentumsförderung
3079,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Menschen mit wenig Geld bekommen Hilfe von der Stadt Hamburg: Wenn sie eine Wohnung kaufen wollen.,Auch der Erwerb von selbstgenutztem Eigentum wird durch den Senat gefördert.
3080,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Dafür gibt es Regeln: Die Menschen müssen in der Wohnung auch wohnen. Die Menschen dürfen nicht viel Geld verdienen.,Wie bei der Förderung von Mietwohnungen gelten auch hier Einkommensgrenzen.
3081,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Familien mit Kindern bekommen die Förderung leichter. Familien mit Kindern dürfen mehr Geld verdienen.,Für Familien gibt es je nach Anzahl der Personen im jeweiligen Haushalt verbesserte Konditionen.
3082,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,So wird das Modernisieren von Wohnungen gefördert Der Vermieter bekommt Förder-Geld für die Modernisierung. Der Vermieter darf dann die Miete nicht so viel erhöhen nach der Vermietung. Das ist gut für den Mieter .,Modernisierungsförderung
3083,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Die Förderung von der Modernisierung sorgt dafür: Es gibt moderne Wohnungen mit einer günstigen Miete . Und es gibt barrierefreie Wohnungen mit einer günstigen Miete. Manchmal wird eine energetische Modernisierung gemacht. So spricht man das: e ner ge tische Das heißt in Leichter Sprache: Man muss weniger Heizen nach der Modernisierung.,Neben der Neubauförderung umfasst die Wohnraumförderung des Senats unter anderem Programme zur nachhaltigen und sozialverträglichen Modernisierung von bestehenden Wohnungen.
3084,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Die Wärme von der Heizung bleibt besser in der Wohnung. Der Mieter spart Geld nach einer energetischen Modernisierung. Der Mieter muss dann nicht mehr so viel Geld für die Heizung bezahlen.,"Gefördert werden barrierefreie Umbauten, energiesparende und umfassende Modernisierungen, um Mietwohnungen dem aktuellen technischen Stand oder veränderten Wohnbedürfnissen anzupassen."
3085,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Es gibt auch manchmal eine Miet-Preis-Bindung oder eine Belegungs-Bindung : Damit der Vermieter die Förderung bekommt. Wussten Sie:,"Auch für diese Förderangebote werden teilweise Mietpreis- und Belegungsbindungen eingefordert, so dass die Mieten bezahlbar bleiben."
3086,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Energetische Modernisierungen sind gut für die Umwelt. Es ist gut für die Umwelt: Wenn weniger Energie für das Heizen verbraucht wird. Wer hat den Text in Leichter Sprache gemacht? Büro für Leichte Sprache Köln E-Mail: info@leichte-sprache.koeln,"Für den Mieter zahlt sich eine Modernisierung aus: Da gesetzlich vorgeschrieben ist, dass die auf den Mieter umlegbaren Kosten um den Betrag der Förderung reduziert werden müssen, steigt die Kaltmiete im Anschluss an eine Modernisierung weniger."
3087,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,Kirsten Scholz hat den Text in Leichter Sprache geschrieben und die Bilder gemalt.,Hinzu kommen bei energetischen Modernisierungen die geringeren Energieverbräuche und somit geringere Betriebskosten.
3088,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/13429808/hamburg-foerdert-guenstige-wohnungen/,"Dirk Stauber, Sandra Mambrini und Wolfgang Klein haben den Text auf Leichte Sprache geprüft.",Für die Modernisierung von Eigenheimen gibt es ebenfalls Förderangebote zum barrierefreien Umbau und zur energetischen Modernisierung.
3089,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/14973650/wohn-raum-schutz-gesetz-hamburg/,Eine Wohnung darf nur zum Wohnen benutzt werden in Hamburg. Sie dürfen die Wohnung nur für etwas anderes benutzen: Wenn Sie eine Erlaubnis haben von der Stadt Hamburg. Das ist wichtig: Weil es nicht genug Wohnungen in Hamburg gibt. Die Wohnungen in Hamburg sollen zum Wohnen sein.,"Das Hamburgische Wohnraumschutzgesetz enthält eine Reihe von Vorschriften, die darauf zielen, dass Wohnungen jederzeit ohne erhebliche Beeinträchtigungen, Gefahren und Belästigungen genutzt werden können."
3090,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/14973650/wohn-raum-schutz-gesetz-hamburg/,Eine andere Nutzung ist zum Beispiel: Sie vermieten Ihre Wohnung. Es werden immer mehr Wohnungen als Ferien-Wohnungen vermietet. Zum Beispiel im Internet. Es gibt im Internet besondere Seiten für die Vermietung von privaten Ferien-Wohnungen .,"Dazu gehören Regelungen über Mindestanforderungen, Instandsetzung, Überbelegung sowie über die Lagerung von Gegenständen oder Stoffen und die Haltung von Tieren."
3091,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/14973650/wohn-raum-schutz-gesetz-hamburg/,Regeln für Ferien-Wohnungen Es gibt Regeln für die Benutzung von Wohnungen. Die Regeln stehen im Wohn-Raum-Schutz-Gesetz . Diese Regeln gibt es:,Seit 1971 gilt in Hamburg ununterbrochen ein Zweckentfremdungsverbot für Wohnraum.
3092,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/14973650/wohn-raum-schutz-gesetz-hamburg/,Sie müssen sich registrieren: Wenn Sie Ihre Wohnung als Ferien-Wohnung vermieten wollen. Sie bekommen dann eine Wohn-Raum-Schutz-Nummer . Sie müssen sich registrieren : Wenn Sie Zimmer in Ihrer Wohnung vermieten wollen im Internet.,"Zweckentfremdet ist eine Wohnung dann, wenn sie nicht zum Wohnen genutzt wird. Unterschieden wird dabei aber zwischen einer legalen und einer nicht legalen Zweckentfremdung."
3093,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/14973650/wohn-raum-schutz-gesetz-hamburg/,Sie bekommen dann eine Wohn-Raum-Schutz-Nummer .,"Viele Arztpraxen, Kanzleien oder auch Kindertagesstätten haben Bestandsschutz und sind eine legale Zweckentfremdung."
3094,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/14973650/wohn-raum-schutz-gesetz-hamburg/,Sie dürfen Ihre Wohnung nicht länger als 8 Wochen für etwas anderes benutzen. Sie müssen es der Stadt Hamburg sagen: Wenn Sie die Wohnung an jemanden vermieten. Sie müssen alle Vermietungen melden. Sie haben 10 Tage Zeit: Um die Vermietung zu melden.,"Nicht legal ist es, eine Wohnung als Ferienwohnung zu vermieten, ohne dass es dafür eine erforderliche Genehmigung des zuständigen Bezirksamts gibt."
3095,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/14973650/wohn-raum-schutz-gesetz-hamburg/,Nur Wohnungen mit einer Wohn-Raum-Schutz-Nummer dürfen vermietet werden: Zum Beispiel auf Internet-Seiten. Das Finanz-Amt bekommt Infos über die Vermietung. Sie dürfen Ihre Wohnung ohne Genehmigung vermieten: Wenn die Vermietung weniger als 8 Wochen dauert im Jahr . So können Sie Ihre Wohnung registrieren,"Gegen welche zweckentfremdeten Wohnungen innerhalb des Wohnraumschutzgesetzes vorgegangen wird, muss im Einzelfall vom zuständigen Bezirksamt geprüft werden."
3096,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/14973650/wohn-raum-schutz-gesetz-hamburg/,Sie können die Registrierung online machen. Die Internet-Seite heißt: serviceportal.hamburg.de,"Für die Umsetzung der Vorschriften sind die Wohnraumschutzdienststellen der bezirklichen Fachämter Verbraucherschutz, Gewerbe und Umwelt zuständig."
3097,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/14973650/wohn-raum-schutz-gesetz-hamburg/,Die Daten bei der Registrierung werden geprüft von der Stadt Hamburg. Sie bekommen direkt die Wohn-Raum-Schutz-Nummer: Wenn Sie die Daten eingegeben haben.,Hamburgisches Wohnraumschutzgesetz - HmbWoSchG Ansprechpartner in den Bezirken finden
3098,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/14973650/wohn-raum-schutz-gesetz-hamburg/,Wer hat den Text in Leichter Sprache gemacht? Büro für Leichte Sprache Köln E-Mail: info@leichte-sprache.koeln Kirsten Scholz hat den Text in Leichter Sprache geschrieben und die Bilder gemalt.,Gebührenordnung Wohnungswesen
3099,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/service/14973650/wohn-raum-schutz-gesetz-hamburg/,"Dirk Stauber, Sandra Mambrini und Wolfgang Klein haben den Text auf Leichte Sprache geprüft.",Gesetz über den Schutz und die Erhaltung von Wohnraum
3100,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/jobs-wohnen/16697062/allgemeine-wohnungsangelegenheiten-el/,Sie haben wenig Geld.,
3101,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/jobs-wohnen/16697062/allgemeine-wohnungsangelegenheiten-el/,Sie brauchen eine Sozial-Wohnung? Dafür brauchen Sie einen Wohn-Berechtigungs-Schein.,Für den Bezug einer Sozialwohnung ist ein Wohnberechtigungsschein erforderlich.
3102,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/jobs-wohnen/16697062/allgemeine-wohnungsangelegenheiten-el/,Sie müssen einen Antrag stellen: Für den Wohn-Berechtigungs-Schein. Sie müssen zeigen: Sie haben wenig Geld.,Voraussetzung für die Ausstellung eines Wohnberechtigungsscheins ist die Einhaltung bestimmter Einkommensgrenzen.
3103,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/jobs-wohnen/16697062/allgemeine-wohnungsangelegenheiten-el/,Sie müssen zu Ihrem Bezirks-Amt gehen.,Die Berechnung ist immer individuell.
3104,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/jobs-wohnen/16697062/allgemeine-wohnungsangelegenheiten-el/,Die Mitarbeiter vom Bezirks-Amt rechnen aus: Sie kriegen einen Wohn-Berechtigungs-Schein. Oder: Sie kriegen keinen Wohn-Berechtigungs-Schein. Sie finden hier die Ansprechpartner für den Wohn-Berechtigungs-Schein: Behördenfinder,"Persönliches Erscheinen ist in der Regel notwendig. Wird ein Dringlichkeitsschein ausgestellt, ist es möglich Bewerbern Wohnungsunternehmen aufzugeben."
3105,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/jobs-wohnen/16697062/allgemeine-wohnungsangelegenheiten-el/,Es gibt ein Info-Blatt zum Wohn-Berechtigungs-schein. Die Infos sind in schwerer Sprache. Info: Ein Computer hat diesen Text in Leichte Sprache übertragen.,"Weiteres entnehmen Sie bitte dem Informationsblatt, das nachfolgend als Download zur Verfügung steht. Ansprechpartner"
3106,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/jobs-wohnen/16697062/allgemeine-wohnungsangelegenheiten-el/,Der Text ist nicht durch Menschen mit Behinderungen geprüft worden. Sie können hier dazu mehr lesen.,Ihren zuständigen Ansprechpartner finden Sie über den Behördenfinder .
3107,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/hilfen/16789682/startseite/,Was ist Schlichtung?,
3108,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/hilfen/16789682/startseite/,Schlichtung heißt: Man soll ein Problem lösen.,
3109,P_hamburg,,https://www.hamburg.de/barrierefrei/leichte-sprache/hilfen/16789682/startseite/,Menschen mit Behinderungen haben manchmal in Hamburg Probleme mit der Barriere-Freiheit.,
